"","match_date","FTR","IWH","IWD","IWA","hg1_score","hd1_score","hd2_score","hd3_score","hd4_score","hd5_score","hd6_score","hd7_score","hm1_score","hm2_score","hm3_score","hm4_score","hm5_score","hm6_score","hm7_score","hf1_score","hf2_score","hf3_score","hf4_score","ag1_score","ad1_score","ad2_score","ad3_score","ad4_score","ad5_score","ad6_score","ad7_score","am1_score","am2_score","am3_score","am4_score","am5_score","am6_score","am7_score","af1_score","af2_score","af3_score","af4_score","af5_score","ad8_score","hd8_score","FTR_H","FTR_A","FTR_D"
"3750","2014-04-27","A","7.3","4.4","1.4",73,68,68,68,69,72,0,0,68,73,72,0,0,0,0,75,69,0,0,83,79,78,82,86,79,81,0,84,86,0,0,0,0,0,88,83,0,0,0,0,0,0,1,0
"3751","2014-04-27","A","1.65","3.6","5.1",80,63,75,81,79,81,0,0,77,83,80,76,0,0,0,86,0,0,0,79,71,77,80,85,0,0,0,81,87,79,71,0,0,0,81,80,0,0,0,0,0,0,1,0
"3752","2014-04-27","H","1.9","3.45","3.8",71,76,73,75,72,71,72,0,76,77,0,0,0,0,0,73,69,0,0,73,74,69,70,73,73,0,0,68,70,73,72,0,0,0,73,0,0,0,0,0,0,1,0,0
"3753","2014-04-28","H","1.3","5","9",79,81,77,80,80,0,0,0,82,54,77,85,0,0,0,80,80,0,0,79,62,73,74,81,78,72,79,75,77,0,0,0,0,0,79,0,0,0,0,0,0,1,0,0
"3754","2014-05-03","H","2.2","3.2","3.2",79,71,74,77,71,73,71,0,71,72,74,0,0,0,0,73,0,0,0,68,70,75,71,71,76,74,68,0,0,0,0,0,0,0,66,71,0,0,0,67,0,1,0,0
"3755","2014-05-03","A","4.25","3.9","1.7",81,74,68,72,80,83,0,0,72,61,74,71,0,0,0,72,0,0,0,83,79,82,86,79,81,81,0,84,86,0,0,0,0,0,88,83,0,0,0,0,0,0,1,0
"3756","2014-05-03","A","1.4","4.4","7.3",82,87,83,78,82,82,0,0,82,79,79,83,0,0,0,82,0,0,0,71,76,73,75,72,71,72,0,76,77,0,0,0,0,0,82,69,0,0,0,0,0,0,1,0
"3757","2014-05-03","H","2","3.5","3.4",79,62,73,74,81,78,79,0,75,77,0,0,0,0,0,71,79,0,0,73,74,70,73,0,0,0,0,72,70,59,70,72,63,0,73,0,0,0,0,0,0,1,0,0
"3758","2014-05-03","H","2.2","3.5","2.95",81,68,72,72,73,0,0,0,76,73,78,73,0,0,0,81,77,0,0,73,77,74,74,80,74,0,0,65,79,75,75,0,0,0,78,0,0,0,0,0,0,1,0,0
"3759","2014-05-03","A","2.3","3.2","3",81,74,79,69,70,0,0,0,76,76,77,74,74,0,0,80,0,0,0,75,73,72,78,70,74,77,0,73,74,78,0,0,0,0,78,0,0,0,0,0,0,0,1,0
"3760","2014-05-03","H","3.8","3.45","1.9",76,73,75,70,70,70,0,0,78,75,75,73,0,0,0,77,0,0,0,84,80,79,73,73,0,0,0,57,80,81,76,0,0,0,80,67,0,0,0,0,0,1,0,0
"3761","2014-05-04","H","1.3","5","9",79,81,77,80,80,0,0,0,82,77,54,85,0,0,0,80,80,0,0,78,68,76,76,0,0,0,0,57,75,75,76,73,74,0,60,0,0,0,0,0,0,1,0,0
"3762","2014-05-04","D","1.2","5.8","13",79,80,83,80,85,0,0,0,81,87,83,71,0,0,0,81,80,0,0,78,69,74,73,73,71,0,0,72,73,75,74,0,0,0,76,0,0,0,0,0,0,0,0,1
"3763","2014-05-05","D","7.5","4.6","1.37",73,68,68,68,69,72,0,0,67,68,73,72,0,0,0,75,0,0,0,80,63,75,81,79,81,0,0,77,83,76,0,0,0,0,80,86,0,0,0,0,0,0,0,1
"3764","2014-05-06","H","1.35","4.8","7.6",82,78,78,83,73,0,0,0,82,79,61,83,78,0,0,78,0,0,0,66,75,71,65,71,68,67,0,73,68,70,0,0,0,0,71,0,0,0,0,0,0,1,0,0
"3765","2014-05-07","H","1.12","8","16",83,79,78,82,86,79,81,0,88,84,86,0,0,0,0,83,0,0,0,79,71,74,77,71,73,71,0,72,74,74,0,0,0,0,61,0,0,0,0,0,0,1,0,0
"3766","2014-05-07","H","1.9","3.1","4.2",71,76,73,75,72,71,72,0,76,77,0,0,0,0,0,73,69,0,0,78,76,73,70,0,0,0,0,75,75,78,73,74,0,0,75,60,0,0,0,0,0,1,0,0
"3767","2014-05-11","A","6.6","4","1.47",73,74,70,73,0,0,0,0,70,59,70,73,72,0,0,74,73,0,0,79,71,77,80,85,0,0,0,85,87,79,82,71,0,0,82,0,0,0,0,0,0,0,1,0
"3768","2014-05-11","D","2.75","3.3","2.4",73,79,74,61,80,74,0,0,72,79,75,0,0,0,0,74,61,0,0,69,68,68,68,69,72,0,0,70,68,72,0,0,0,0,75,68,0,0,0,0,0,0,0,1
"3769","2014-05-11","A","3.3","3.3","2.1",74,75,67,71,65,71,76,74,68,71,0,0,0,0,0,66,0,0,0,81,77,72,72,80,83,0,0,61,61,74,71,0,0,0,72,0,0,0,0,0,0,0,1,0
"3770","2014-05-11","H","1.2","6","12.5",80,63,82,81,79,0,0,0,77,83,75,76,0,0,0,80,86,0,0,79,69,76,73,74,81,78,79,75,77,0,0,0,0,0,71,0,0,0,0,0,0,1,0,0
"3771","2014-05-11","H","1.12","8","16",83,79,78,82,86,79,0,0,88,84,86,0,0,0,0,88,83,0,0,76,73,75,70,70,70,0,0,78,75,75,73,0,0,0,77,0,0,0,0,0,0,1,0,0
"3772","2014-05-11","A","4","3.6","1.8",78,69,74,73,73,0,0,0,72,73,75,74,70,0,0,76,0,0,0,76,71,81,80,78,0,0,0,82,54,77,80,0,0,0,80,80,0,0,0,0,0,0,1,0
"3773","2014-05-11","D","2.6","3.2","2.6",75,73,72,78,70,74,77,0,73,74,78,76,0,0,0,0,0,0,0,82,78,87,83,82,0,0,0,79,61,79,83,0,0,0,89,78,0,0,0,0,0,0,0,1
"3774","2014-05-11","A","2","3.3","3.6",71,72,76,75,72,59,71,72,77,0,0,0,0,0,0,71,69,0,0,73,74,74,72,70,0,0,0,76,74,74,75,60,0,0,80,0,0,0,0,0,0,0,1,0
"3775","2014-05-11","H","1.45","4","7",84,75,79,73,73,0,0,0,57,81,81,76,0,0,0,80,67,0,0,79,71,74,77,69,71,71,0,72,74,0,0,0,0,0,73,61,0,0,0,0,0,1,0,0
"3776","2014-05-11","A","2.1","3.3","3.3",78,68,73,76,0,0,0,0,57,75,75,76,73,74,0,60,0,0,0,73,68,78,72,73,0,0,0,73,78,73,73,0,0,0,81,77,0,0,0,0,0,0,1,0
"3777","2014-08-16","H","1.3","5","9",80,81,70,80,78,0,0,0,80,83,84,81,84,0,0,69,0,0,0,76,74,74,73,76,76,0,0,72,73,73,0,0,0,0,72,75,0,0,0,0,0,1,0,0
"3778","2014-08-16","D","2.9","3.3","2.3",74,69,68,69,71,0,0,0,70,68,70,69,0,0,0,71,72,0,0,82,77,71,80,80,82,0,0,79,78,79,75,0,0,0,80,0,0,0,0,0,0,0,0,1
"3779","2014-08-16","A","1.33","5","8",83,60,76,79,78,0,0,0,79,75,85,68,0,0,0,81,86,0,0,75,75,74,79,72,0,0,0,75,74,77,74,74,0,0,81,0,0,0,0,0,0,0,1,0
"3780","2014-08-16","A","2.3","3.3","2.9",76,73,76,74,79,71,0,0,75,74,69,0,0,0,0,74,80,0,0,74,71,69,75,67,72,75,73,72,74,0,0,0,0,0,73,0,0,0,0,0,0,0,1,0
"3781","2014-08-16","A","2","3.3","3.6",82,71,73,77,71,0,0,0,76,75,74,0,0,0,0,77,78,77,0,78,74,70,79,72,73,72,0,75,75,73,0,0,0,0,73,0,0,0,0,0,0,0,1,0
"3782","2014-08-16","D","2.2","3.3","3.1",78,68,76,72,74,69,0,0,74,76,73,0,0,0,0,72,67,0,0,73,75,75,72,71,72,76,0,74,77,0,0,0,0,0,76,72,0,0,0,0,0,0,0,1
"3783","2014-08-16","A","3.1","3.3","2.2",76,74,75,71,70,70,0,0,77,75,75,69,0,0,0,72,0,0,0,85,79,73,72,74,0,0,0,68,78,83,78,79,0,0,80,0,0,0,0,0,0,0,1,0
"3784","2014-08-17","H","1.35","4.8","7.6",82,79,70,81,76,79,0,0,82,78,81,80,0,0,0,83,0,0,0,75,74,74,71,74,80,0,0,76,80,75,74,0,0,0,77,0,0,0,0,0,0,1,0,0
"3785","2014-08-17","A","4.9","3.7","1.65",79,66,75,75,74,70,79,0,79,75,74,0,0,0,0,73,0,0,0,82,79,78,86,80,0,0,0,87,79,84,86,0,0,0,83,81,0,0,0,0,0,0,1,0
"3786","2014-08-18","A","6.8","4.6","1.4",72,69,72,67,70,72,0,0,68,70,68,0,0,0,0,71,70,0,0,86,81,83,79,81,0,0,0,84,88,82,84,0,0,0,85,81,0,0,0,0,0,0,1,0
"3787","2014-08-23","D","2.3","3.3","2.9",78,74,70,79,72,73,72,0,75,75,73,0,0,0,0,73,0,0,0,79,66,75,75,74,70,79,0,79,75,74,0,0,0,0,73,0,0,0,0,0,0,0,0,1
"3788","2014-08-23","H","1.22","5.5","12",86,81,83,79,81,0,0,0,84,88,82,84,0,0,0,85,81,0,0,74,69,68,69,71,63,0,0,67,68,69,0,0,0,0,71,72,0,0,0,0,0,1,0,0
"3789","2014-08-23","A","2.3","3.3","2.9",76,74,74,76,72,76,0,0,75,66,73,0,0,0,0,72,75,0,0,76,73,75,71,70,70,0,0,77,75,69,0,0,0,0,72,77,0,0,0,0,0,0,1,0
"3790","2014-08-23","D","2.75","3.3","2.4",82,77,80,78,80,82,0,0,79,79,80,75,0,0,0,80,0,0,0,80,76,83,70,80,0,0,0,77,86,78,83,81,84,0,0,0,0,0,0,0,0,0,0,1
"3791","2014-08-23","D","1.95","3.35","3.7",75,74,74,71,74,80,0,0,76,80,75,74,0,0,0,77,0,0,0,78,68,76,72,74,69,0,0,74,76,73,0,0,0,0,72,67,0,0,0,0,0,0,0,1
"3792","2014-08-23","H","1.7","3.6","4.7",75,75,74,79,72,0,0,0,75,74,77,74,74,0,0,81,0,0,0,72,69,72,67,70,72,0,0,68,70,68,0,0,0,0,71,70,0,0,0,0,0,1,0,0
"3793","2014-08-24","D","2.3","3.3","2.9",74,71,66,69,75,72,75,73,72,68,0,0,0,0,0,73,0,0,0,82,71,73,77,71,0,0,0,75,75,74,0,0,0,0,77,78,72,0,0,0,0,0,0,1
"3794","2014-08-24","D","4.9","3.7","1.65",73,75,75,71,73,72,76,0,74,71,0,0,0,0,0,76,72,0,0,83,60,76,79,80,78,0,0,74,75,85,0,0,0,0,86,88,0,0,0,0,0,0,0,1
"3795","2014-08-24","H","1.45","4","7",85,79,73,74,82,0,0,0,68,78,77,83,78,0,0,80,0,0,0,76,76,74,79,76,71,0,0,75,76,69,71,0,0,0,80,0,0,0,0,0,0,1,0,0
"3796","2014-08-25","H","1.85","3.45","4",82,79,82,86,80,0,0,0,87,79,84,86,0,0,0,83,81,0,0,82,79,78,81,76,0,0,0,77,82,78,81,80,0,0,83,0,0,0,0,0,0,1,0,0
"3797","2014-08-30","D","5.6","3.9","1.55",72,69,72,67,70,72,0,0,68,70,68,0,0,0,0,71,70,0,0,83,60,79,79,80,78,0,0,86,75,85,0,0,0,0,86,88,0,0,0,0,0,0,0,1
"3798","2014-08-30","A","3.6","3.3","2",82,77,80,78,80,82,0,0,79,78,80,75,0,0,0,80,0,0,0,86,81,83,79,81,0,0,0,84,88,82,81,82,0,0,85,0,0,0,0,0,0,0,1,0
"3799","2014-08-30","A","1.2","5.8","13",82,79,78,80,86,0,0,0,87,79,84,86,0,0,0,86,81,0,0,82,71,73,77,71,0,0,0,75,74,75,70,0,0,0,75,78,0,0,0,0,0,0,1,0
"3800","2014-08-30","D","1.75","3.5","4.5",79,69,75,75,70,79,0,0,79,77,75,74,0,0,0,73,0,0,0,76,74,74,73,70,72,76,0,73,73,0,0,0,0,0,75,70,0,0,0,0,0,0,0,1
"3801","2014-08-30","H","2.5","3.3","2.65",76,76,71,79,76,0,0,0,75,76,69,73,71,0,0,74,0,0,0,73,75,75,71,73,72,76,0,74,77,0,0,0,0,0,76,72,0,0,0,0,0,1,0,0
"3802","2014-08-30","H","1.8","3.5","4.2",75,75,74,79,72,0,0,0,75,74,77,74,74,0,0,81,0,0,0,78,67,68,76,74,69,0,0,74,76,73,0,0,0,0,67,76,0,0,0,0,0,1,0,0
"3803","2014-08-30","A","2.5","3.3","2.65",76,73,75,71,70,70,0,0,77,75,69,0,0,0,0,72,77,0,0,75,74,74,71,74,80,0,0,76,80,74,0,0,0,0,75,77,0,0,0,0,0,0,1,0
"3804","2014-08-31","H","2.1","3.3","3.3",78,74,70,79,72,73,72,0,75,75,73,0,0,0,0,73,0,0,0,74,66,69,75,79,72,75,73,72,68,0,0,0,0,0,73,0,0,0,0,0,0,1,0,0
"3805","2014-08-31","D","4.5","3.5","1.75",74,69,68,69,71,63,0,0,67,68,69,0,0,0,0,71,72,0,0,80,81,76,83,80,0,0,0,77,86,83,84,84,0,0,69,0,0,0,0,0,0,0,0,1
"3806","2014-08-31","A","2.6","3.2","2.6",85,79,73,74,82,0,0,0,68,78,77,83,78,0,0,80,0,0,0,82,79,70,78,81,0,0,0,77,82,78,80,0,0,0,82,83,0,0,0,0,0,0,1,0
"3807","2014-09-13","D","2.75","3.3","2.4",80,81,76,83,80,0,0,0,77,86,83,81,84,0,0,81,0,0,0,82,79,82,86,78,80,0,0,87,82,83,80,0,0,0,86,0,0,0,0,0,0,0,0,1
"3808","2014-09-13","H","1.3","5","9",86,81,83,79,81,0,0,0,84,88,82,84,0,0,0,85,81,0,0,75,75,74,79,72,0,0,0,75,74,77,74,74,0,0,78,0,0,0,0,0,0,1,0,0
"3809","2014-09-13","D","2","3.3","3.6",76,74,73,70,72,76,0,0,67,73,72,0,0,0,0,72,70,0,0,72,69,72,67,72,0,0,0,68,70,68,65,0,0,0,71,70,0,0,0,0,0,0,0,1
"3810","2014-09-13","A","1.27","5.2","10",82,79,70,78,81,0,0,0,82,78,81,79,78,0,0,82,0,0,0,78,71,74,70,72,73,72,0,56,75,73,0,0,0,0,73,0,0,0,0,0,0,0,1,0
"3811","2014-09-13","H","1.9","3.45","3.8",75,70,74,74,74,75,80,0,76,80,0,0,0,0,0,75,77,0,0,79,69,75,75,74,70,79,0,79,75,74,0,0,0,0,73,0,0,0,0,0,0,1,0,0
"3812","2014-09-13","A","2","3.3","3.6",82,71,73,77,71,0,0,0,75,74,75,70,0,0,0,75,77,0,0,65,69,68,69,71,63,0,0,67,68,69,0,0,0,0,71,72,0,0,0,0,0,0,1,0
"3813","2014-09-13","D","3.6","3.3","2",73,75,75,71,73,72,76,0,74,74,77,0,0,0,0,72,0,0,0,85,76,79,73,74,0,0,0,78,77,80,83,78,0,0,80,0,0,0,0,0,0,0,0,1
"3814","2014-09-13","A","3.2","3.2","2.2",78,68,76,72,74,69,0,0,74,73,73,0,0,0,0,67,76,0,0,82,71,80,78,80,82,0,0,79,78,80,75,0,0,0,80,0,0,0,0,0,0,0,1,0
"3815","2014-09-14","H","1.27","5.2","10",83,77,60,79,79,78,0,0,79,86,85,0,0,0,0,86,88,0,0,76,76,71,79,76,0,0,0,76,80,71,73,71,0,0,74,0,0,0,0,0,0,1,0,0
"3816","2014-09-15","D","2.3","3.3","2.9",74,69,75,79,72,75,73,0,68,53,0,0,0,0,0,66,73,0,0,76,73,75,70,71,70,0,0,77,75,0,0,0,0,0,70,74,77,0,0,0,0,0,0,1
"3817","2014-09-20","A","4","3.45","1.85",78,74,70,72,73,73,0,0,56,75,76,73,0,0,0,73,0,0,0,80,81,83,70,78,0,0,0,80,86,78,83,84,0,0,81,0,0,0,0,0,0,0,1,0
"3818","2014-09-20","D","2.6","3.1","2.7",72,69,72,67,72,0,0,0,68,70,68,65,0,0,0,70,66,0,0,73,75,75,71,73,72,76,0,74,77,77,0,0,0,0,72,0,0,0,0,0,0,0,0,1
"3819","2014-09-20","D","2.15","3.3","3.2",79,66,75,75,70,79,78,0,79,75,74,0,0,0,0,73,0,0,0,74,69,75,79,72,75,73,0,68,53,0,0,0,0,0,66,73,0,0,0,0,0,0,0,1
"3820","2014-09-20","D","2.6","3.1","2.7",76,76,79,76,71,0,0,0,75,76,75,69,0,0,0,74,77,0,0,82,71,73,77,71,0,0,0,73,75,74,75,0,0,0,75,78,0,0,0,0,0,0,0,1
"3821","2014-09-20","A","2.4","3.3","2.75",75,75,74,79,72,0,0,0,75,74,77,74,74,0,0,81,0,0,0,75,74,74,71,74,75,80,0,80,74,0,0,0,0,0,75,77,0,0,0,0,0,0,1,0
"3822","2014-09-20","H","4.3","3.6","1.75",76,73,75,70,71,70,0,0,77,75,73,0,0,0,0,70,74,0,0,82,79,70,78,81,79,0,0,82,78,80,0,0,0,0,82,74,0,0,0,0,0,1,0,0
"3823","2014-09-21","A","1.45","4","7",82,77,71,80,80,82,0,0,75,79,76,0,0,0,0,81,80,0,0,76,74,74,73,72,76,0,0,72,67,73,73,0,0,0,72,0,0,0,0,0,0,0,1,0
"3824","2014-09-21","H","5.6","3.9","1.55",74,69,68,69,71,0,0,0,78,70,67,0,0,0,0,71,72,69,0,83,77,60,79,79,78,0,0,79,86,0,0,0,0,0,63,86,88,0,0,0,0,1,0,0
"3825","2014-09-21","D","2.4","3.3","2.75",82,78,82,86,80,78,0,0,87,82,86,0,0,0,0,86,83,0,0,86,81,83,79,81,0,0,0,84,88,82,81,82,0,0,85,0,0,0,0,0,0,0,0,1
"3826","2014-09-21","A","1.5","4","6.1",85,76,79,73,74,0,0,0,78,77,80,83,78,0,0,80,0,0,0,78,68,72,79,74,69,0,0,74,73,73,77,0,0,0,67,0,0,0,0,0,0,0,1,0
"3827","2014-09-27","D","1.8","3.5","4.2",80,81,83,70,78,0,0,0,80,86,78,83,81,0,0,81,0,0,0,85,79,72,74,82,0,0,0,78,77,83,78,64,0,0,80,0,0,0,0,0,0,0,0,1
"3828","2014-09-27","H","1.25","5.5","10.3",86,81,83,79,81,0,0,0,84,88,82,84,82,0,0,85,0,0,0,78,71,74,70,72,73,72,0,56,75,73,0,0,0,0,73,0,0,0,0,0,0,1,0,0
"3829","2014-09-27","H","2.5","3.2","2.75",76,74,74,73,72,76,0,0,72,67,73,73,0,0,0,72,0,0,0,74,69,68,69,71,0,0,0,78,70,67,0,0,0,0,71,72,69,0,0,0,0,1,0,0
"3830","2014-09-27","A","5.5","3.8","1.57",74,69,75,79,72,75,73,67,53,0,0,0,0,0,0,66,73,0,0,79,82,86,80,78,80,0,0,87,82,86,0,0,0,0,86,83,0,0,0,0,0,0,1,0
"3831","2014-09-27","D","1.8","3.5","4.2",82,79,70,78,81,0,0,0,82,78,79,78,80,0,0,82,0,0,0,82,71,80,72,80,82,0,0,71,79,80,75,0,0,0,80,0,0,0,0,0,0,0,0,1
"3832","2014-09-27","H","1.35","4.8","7.6",83,77,79,79,75,78,0,0,79,86,0,0,0,0,0,63,86,88,0,76,73,75,70,70,0,0,0,73,77,61,79,0,0,0,70,74,0,0,0,0,0,1,0,0
"3833","2014-09-27","H","1.5","4","6.1",75,70,74,74,74,80,0,0,76,80,75,75,0,0,0,77,0,0,0,76,76,79,76,71,0,0,0,76,75,71,71,0,0,0,74,77,0,0,0,0,0,1,0,0
"3834","2014-09-27","D","2.6","3.1","2.7",73,70,75,71,73,72,76,0,74,77,71,0,0,0,0,72,0,0,0,75,75,74,79,72,0,0,0,75,74,77,74,74,0,0,78,0,0,0,0,0,0,0,0,1
"3835","2014-09-28","H","1.9","3.45","3.8",78,68,72,79,74,69,0,0,74,73,73,77,0,0,0,67,0,0,0,72,69,72,67,69,72,0,0,68,69,65,72,0,0,0,70,0,0,0,0,0,0,1,0,0
"3836","2014-09-29","H","2.1","3.2","3.4",82,71,72,77,71,0,0,0,73,75,74,75,0,0,0,75,78,0,0,79,66,75,75,70,79,78,0,79,75,74,0,0,0,0,73,0,0,0,0,0,0,1,0,0
"3837","2014-10-04","A","5.6","3.9","1.55",78,71,74,70,72,73,72,0,56,75,75,73,0,0,0,0,0,0,0,82,78,82,86,80,78,0,0,87,82,86,0,0,0,0,86,83,0,0,0,0,0,0,1,0
"3838","2014-10-04","H","2.2","3.3","3.1",68,71,69,75,79,72,75,73,53,0,0,0,0,0,0,66,73,0,0,76,74,74,73,72,76,0,0,72,67,73,73,0,0,0,72,0,0,0,0,0,0,1,0,0
"3839","2014-10-04","D","1.75","3.5","4.5",74,69,68,69,71,63,0,0,70,67,69,0,0,0,0,72,69,0,0,72,69,72,67,72,70,0,0,68,65,72,0,0,0,0,69,70,0,0,0,0,0,0,0,1
"3840","2014-10-04","H","1.45","4","7",82,79,70,78,81,0,0,0,82,78,81,79,76,80,0,0,0,0,0,78,68,72,79,71,74,0,0,74,73,73,77,0,0,0,67,0,0,0,0,0,0,1,0,0
"3841","2014-10-04","H","2.4","3.15","2.9",73,70,75,71,73,72,0,0,74,69,71,0,0,0,0,76,72,0,0,82,71,72,77,71,0,0,0,73,75,74,75,0,0,0,77,75,0,0,0,0,0,1,0,0
"3842","2014-10-04","D","1.75","3.5","4.5",75,74,79,72,0,0,0,0,66,75,74,77,74,74,0,81,0,0,0,79,66,75,75,70,79,78,0,75,74,68,0,0,0,0,76,0,0,0,0,0,0,0,0,1
"3843","2014-10-05","H","1.67","3.6","5",86,81,83,79,81,0,0,0,84,88,82,84,0,0,0,85,81,0,0,80,81,83,70,78,0,0,0,77,86,84,81,84,0,0,81,0,0,0,0,0,0,1,0,0
"3844","2014-10-05","H","1.7","3.6","4.7",83,77,79,79,75,78,80,0,86,85,0,0,0,0,0,63,88,0,0,82,71,80,72,80,82,0,0,71,78,79,75,0,0,0,80,0,0,0,0,0,0,1,0,0
"3845","2014-10-05","H","2.1","3.3","3.3",85,79,72,74,82,0,0,0,78,77,83,78,64,0,0,80,0,0,0,75,70,74,74,74,80,0,0,76,80,75,75,0,0,0,77,0,0,0,0,0,0,1,0,0
"3846","2014-10-05","H","1.9","3.45","3.8",76,71,73,75,70,0,0,0,73,77,74,0,0,0,0,70,74,77,0,76,76,75,79,71,0,0,0,76,70,74,71,73,0,0,74,0,0,0,0,0,0,1,0,0
"3847","2014-10-18","D","1.35","4.8","7.6",80,61,76,83,78,0,0,0,77,78,84,81,84,0,0,81,0,0,0,68,71,69,75,79,72,75,73,78,53,0,0,0,0,0,66,0,0,0,0,0,0,0,0,1
"3848","2014-10-18","A","2.6","3.2","2.6",72,69,72,67,72,0,0,0,68,70,65,72,0,0,0,71,70,0,0,76,71,74,75,70,0,0,0,73,77,75,70,0,0,0,70,74,0,0,0,0,0,0,1,0
"3849","2014-10-18","A","7.3","4.4","1.4",76,74,74,76,72,76,0,0,72,67,73,73,0,0,0,72,0,0,0,86,81,83,79,81,0,0,0,84,88,82,84,82,0,0,83,0,0,0,0,0,0,0,1,0
"3850","2014-10-18","H","1.65","3.6","5.1",82,74,80,78,80,82,0,0,78,79,76,75,0,0,0,80,0,0,0,78,71,74,70,79,73,72,0,56,75,0,0,0,0,0,73,80,0,0,0,0,0,1,0,0
"3851","2014-10-18","H","1.45","4","7",82,79,80,86,78,80,0,0,87,79,83,80,0,0,0,86,0,0,0,85,80,79,73,74,0,0,0,78,77,83,78,64,0,0,81,0,0,0,0,0,0,1,0,0
"3852","2014-10-18","H","2.1","3.3","3.3",79,66,75,75,74,70,79,0,75,74,68,0,0,0,0,76,0,0,0,74,69,68,69,71,68,63,0,71,78,70,0,0,0,0,72,0,0,0,0,0,0,1,0,0
"3853","2014-10-18","H","1.65","3.6","5.1",75,70,74,74,74,75,80,0,76,80,0,0,0,0,0,75,77,0,0,73,75,75,71,73,72,0,0,74,69,71,0,0,0,0,76,72,0,0,0,0,0,1,0,0
"3854","2014-10-19","A","5.1","3.6","1.65",79,76,75,68,74,76,0,0,76,70,71,0,0,0,0,74,71,0,0,82,79,81,76,74,77,0,0,82,78,79,80,0,0,0,82,0,0,0,0,0,0,0,1,0
"3855","2014-10-19","H","2.4","3.2","2.85",82,71,73,77,71,0,0,0,73,76,75,75,0,0,0,75,78,0,0,75,75,74,79,72,0,0,0,69,75,77,74,74,0,0,81,0,0,0,0,0,0,1,0,0
"3856","2014-10-20","D","4.7","3.6","1.7",72,68,72,79,74,69,0,0,74,73,73,77,0,0,0,67,0,0,0,83,77,79,75,78,79,0,0,79,86,75,85,0,0,0,88,0,0,0,0,0,0,0,0,1
"3857","2014-10-25","D","1.4","4.6","6.8",82,79,70,78,81,74,0,0,77,82,79,80,0,0,0,82,0,0,0,67,71,75,71,67,72,75,73,79,53,0,0,0,0,0,66,0,0,0,0,0,0,0,0,1
"3858","2014-10-25","H","1.6","3.8","5.2",75,70,74,74,74,75,80,0,76,80,75,0,0,0,0,77,0,0,0,82,71,73,77,73,71,0,0,73,75,75,70,0,0,0,75,0,0,0,0,0,0,1,0,0
"3859","2014-10-25","A","4.9","3.7","1.65",73,75,75,71,73,72,76,0,74,77,71,0,0,0,0,76,0,0,0,80,76,83,70,78,0,0,0,80,77,78,84,84,0,0,81,0,0,0,0,0,0,0,1,0
"3860","2014-10-25","H","1.85","3.45","4",75,75,74,79,72,0,0,0,75,74,77,74,74,0,0,81,0,0,0,74,69,68,69,71,0,0,0,70,67,69,0,0,0,0,71,72,69,0,0,0,0,1,0,0
"3861","2014-10-25","D","1.9","3.45","3.8",78,68,72,79,74,69,0,0,74,73,73,77,0,0,0,67,0,0,0,76,74,74,76,70,76,0,0,72,73,72,0,0,0,0,72,75,0,0,0,0,0,0,0,1
"3862","2014-10-25","H","5.6","3.9","1.55",76,71,74,75,70,0,0,0,73,77,75,74,0,0,0,70,74,0,0,82,82,86,80,80,0,0,0,87,79,83,86,0,0,0,86,83,0,0,0,0,0,1,0,0
"3863","2014-10-26","A","4.2","3.5","1.8",72,72,67,72,70,0,0,0,68,70,65,72,0,0,0,71,70,0,0,82,74,80,78,80,82,0,0,79,76,75,0,0,0,0,81,80,0,0,0,0,0,0,1,0
"3864","2014-10-26","D","2.6","3.2","2.6",83,77,79,75,76,78,0,0,86,79,75,85,0,0,0,88,0,0,0,86,82,81,83,81,0,0,0,84,88,82,84,82,0,0,81,0,0,0,0,0,0,0,0,1
"3865","2014-10-26","A","1.7","3.6","4.7",85,79,73,74,82,0,0,0,78,77,83,78,64,0,0,80,0,0,0,79,66,75,75,74,70,79,0,75,74,68,67,0,0,0,0,0,0,0,0,0,0,0,1,0
"3866","2014-10-27","H","2.3","3.3","2.9",76,76,68,74,76,0,0,0,76,70,71,0,0,0,0,74,77,71,0,78,74,73,79,73,72,0,0,56,76,73,0,0,0,0,73,80,0,0,0,0,0,1,0,0
"3867","2014-11-01","H","1.3","5","9",80,76,83,70,78,0,0,0,80,77,78,84,84,0,0,81,0,0,0,72,72,67,72,70,0,0,0,68,70,68,65,0,0,0,71,66,0,0,0,0,0,1,0,0
"3868","2014-11-01","H","1.17","6.5","14",86,82,81,83,81,0,0,0,84,88,82,84,82,0,0,85,0,0,0,76,76,68,74,76,0,0,0,76,70,71,73,0,0,0,74,77,0,0,0,0,0,1,0,0
"3869","2014-11-01","D","1.72","3.6","4.6",82,74,80,78,80,82,0,0,78,79,78,75,0,0,0,81,0,0,0,75,75,74,79,72,0,0,0,75,74,77,74,74,0,0,81,0,0,0,0,0,0,0,0,1
"3870","2014-11-01","A","3.3","3.3","2.1",67,71,66,75,71,72,75,73,69,53,0,0,0,0,0,66,0,0,0,75,70,74,74,74,80,0,0,76,80,75,0,0,0,0,75,77,0,0,0,0,0,0,1,0
"3871","2014-11-01","A","2.2","3.3","3.1",74,69,68,71,71,68,0,0,78,70,68,0,0,0,0,71,69,0,0,78,68,72,79,74,69,0,0,74,73,73,77,0,0,0,67,0,0,0,0,0,0,0,1,0
