"","name","MV","season"
"6308","Adam Thomas",0,"20142015"
"6309","Bojan Krkic",6300000,"20142015"
"6310","Mame Diouf",9900000,"20142015"
"6311","Peter Crouch",2250000,"20142015"
"6312","Brad Guzan",4500000,"20142015"
"6313","Jed Steer",9e+05,"20142015"
"6314","Shay Given",9e+05,"20142015"
"6315","Ron Vlaar",4500000,"20142015"
"6316","Jores Okore",4050000,"20142015"
"6317","Ciaran Clark",3600000,"20142015"
"6318","Nathan Baker",2250000,"20142015"
"6319","Philippe Senderos",2250000,"20142015"
"6320","Aly Cissokho",5400000,"20142015"
"6321","Kieran Richardson",2250000,"20142015"
"6322","Joe Bennett",1350000,"20142015"
"6323","Enda Stevens",450000,"20142015"
"6324","Lewis Kinsella",0,"20142015"
"6325","Matthew Lowton",2700000,"20142015"
"6326","Alan Hutton",1350000,"20142015"
"6327","Ashley Westwood",3150000,"20142015"
"6328","Carlos Sánchez",2250000,"20142015"
"6329","Chris Herd",1350000,"20142015"
"6330","Tom Cleverley",12600000,"20142015"
"6331","Fabian Delph",4500000,"20142015"
"6332","Karim Ahmadi",2250000,"20142015"
"6333","Gary Gardner",1350000,"20142015"
"6334","Leandro Bacuna",2250000,"20142015"
"6335","Scott Sinclair",5400000,"20142015"
"6336","Riccardo Calder",0,"20142015"
"6337","Joe Cole",2250000,"20142015"
"6338","Jack Grealish",225000,"20142015"
"6339","Callum Robinson",225000,"20142015"
"6340","André Green",0,"20142015"
"6341","Andreas Weimann",3600000,"20142015"
"6342","Carles Gil",2700000,"20142015"
"6343","Charles N'Zogbia",2700000,"20142015"
"6344","Graham Burke",0,"20142015"
"6345","Christian Benteke",16200000,"20142015"
"6346","Gabriel Agbonlahor",5850000,"20142015"
"6347","Darren Bent",4500000,"20142015"
"6348","Libor Kozák",4500000,"20142015"
"6349","Rushian Hepburn-Murphy",0,"20142015"
"6350","Adr",1800000,"20142015"
"6351","Jussi Jääskeläinen",9e+05,"20142015"
"6352","Raphael Spiegel",450000,"20142015"
"6353","Winston Reid",5400000,"20142015"
"6354","James Tomkins",4500000,"20142015"
"6355","James Collins",2700000,"20142015"
"6356","Doneil Henry",135000,"20142015"
"6357","Emmanuel Onariase",0,"20142015"
"6358","Reece Oxford",0,"20142015"
"6359","Reece Burke",0,"20142015"
"6360","Aaron Cresswell",1350000,"20142015"
"6361","Dan Potts",225000,"20142015"
"6362","Lewis Page",0,"20142015"
"6363","Carl Jenkinson",5400000,"20142015"
"6364","Joey O'Brien",2700000,"20142015"
"6365","Guy Demel",1350000,"20142015"
"6366","Alex Song",16200000,"20142015"
"6367","Cheikhou Kouyaté",6300000,"20142015"
"6368","Mohamed Diamé",6300000,"20142015"
"6369","Mark Noble",6300000,"20142015"
"6370","Diego Poyet",450000,"20142015"
"6371","Sebastian Lletget",0,"20142015"
"6372","Josh Cullen",0,"20142015"
"6373","Morgan Amalfitano",4500000,"20142015"
"6374","Stewart Downing",4500000,"20142015"
"6375","Kevin Nolan",4500000,"20142015"
"6376","Ravel Morrison",3600000,"20142015"
"6377","Ne",1350000,"20142015"
"6378","Matt Jarvis",4950000,"20142015"
"6379","Ricardo Tê",2250000,"20142015"
"6380","Mauro Zárate",3600000,"20142015"
"6381","Andy Carroll",14400000,"20142015"
"6382","Diafra Sakho",1800000,"20142015"
"6383","Enner Valencia",1440000,"20142015"
"6384","Carlton Cole",1350000,"20142015"
"6385","Elliot Lee",0,"20142015"
"6386","Allan McGregor",1800000,"20142015"
"6387","Eldin Jakupovic",450000,"20142015"
"6388","Steve Harper",225000,"20142015"
"6389","Mark Oxley",135000,"20142015"
"6390","Rory Watson",0,"20142015"
"6391","Michael Dawson",7200000,"20142015"
"6392","Curtis Davies",3600000,"20142015"
"6393","James Chester",2250000,"20142015"
"6394","Paul McShane",1350000,"20142015"
"6395","Alex Bruce",9e+05,"20142015"
"6396","Harry Maguire",675000,"20142015"
"6397","Maynor Figueroa",3600000,"20142015"
"6398","Andrew Robertson",540000,"20142015"
"6399","Joe Dudgeon",450000,"20142015"
"6400","Conor Townsend",0,"20142015"
"6401","Liam Rosenior",1350000,"20142015"
"6402","Tom Huddlestone",5400000,"20142015"
"6403","Jake Livermore",2250000,"20142015"
"6404","Mohamed Diamé",6300000,"20142015"
"6405","David Meyler",2700000,"20142015"
"6406","Stephen Quinn",1800000,"20142015"
"6407","Ahmed Elmohamady",3150000,"20142015"
"6408","George Boyd",1350000,"20142015"
"6409","Robbie Brady",2700000,"20142015"
"6410","Hatem Arfa",10800000,"20142015"
"6411","Gastón Ramírez",6750000,"20142015"
"6412","Tom Ince",7200000,"20142015"
"6413","Robert Snodgrass",4950000,"20142015"
"6414","Calaum Jahraldo-Martin",0,"20142015"
"6415","Sone Aluko",3150000,"20142015"
"6416","Dame N'Doye",8100000,"20142015"
"6417","Shane Long",6300000,"20142015"
"6418","Nikica Jelavic",5850000,"20142015"
"6419","Abel Hernández",4500000,"20142015"
"6420","Yannick Sagbo",2250000,"20142015"
"6421","Vito Mannone",2700000,"20142015"
"6422","Costel Pantilimon",2250000,"20142015"
"6423","Jordan Pickford",225000,"20142015"
"6424","Max Stryjek",0,"20142015"
"6425","Valentin Roberge",2250000,"20142015"
"6426","Sebastián Coates",2250000,"20142015"
"6427","John O'Shea",1800000,"20142015"
"6428","Santiago Vergini",9e+05,"20142015"
"6429","Wes Brown",675000,"20142015"
"6430","Tom Beadling",0,"20142015"
"6431","Patrick Aanholt",3150000,"20142015"
"6432","Tommy Robson",0,"20142015"
"6433","Charalampos Mavrias",2250000,"20142015"
"6434","Billy Jones",2250000,"20142015"
"6435","Anthony Réveillère",630000,"20142015"
"6436","Jack Rodwell",10800000,"20142015"
"6437","Liam Bridcutt",4050000,"20142015"
"6438","Lee Cattermole",3150000,"20142015"
"6439","Cab",9e+05,"20142015"
"6440","Sebastian Larsson",4500000,"20142015"
"6441","Liam Agnew",0,"20142015"
"6442","Ricardo Álvarez",14850000,"20142015"
"6443","Jordi Gómez",2250000,"20142015"
"6444","George Honeyman",0,"20142015"
"6445","Emanuele Giaccherini",7650000,"20142015"
"6446","Adam Johnson",6750000,"20142015"
"6447","Will Buckley",1350000,"20142015"
"6448","Duncan Watmore",45000,"20142015"
"6449","Steven Fletcher",8100000,"20142015"
"6450","Jozy Altidore",5400000,"20142015"
"6451","Jermain Defoe",5400000,"20142015"
"6452","Connor Wickham",4500000,"20142015"
"6453","Danny Graham",2700000,"20142015"
"6454","Mikael Mandron",0,"20142015"
"6455","Alex McCarthy",1800000,"20142015"
"6456","Robert Green",1350000,"20142015"
"6457","Brian Murphy",450000,"20142015"
"6458","Steven Caulker",6750000,"20142015"
"6459","Nedum Onuoha",1800000,"20142015"
"6460","Rio Ferdinand",1350000,"20142015"
"6461","Richard Dunne",630000,"20142015"
"6462","Clint Hill",450000,"20142015"
"6463","Max Ehmer",90000,"20142015"
"6464","Armand Traoré",2250000,"20142015"
"6465","Jack Robinson",720000,"20142015"
"6466","Suk-Young Yun",450000,"20142015"
"6467","Cole Kpekawa",0,"20142015"
"6468","Mauricio Isla",9450000,"20142015"
"6469","Danny Simpson",1800000,"20142015"
"6470","Michael Harriman",90000,"20142015"
"6471","Darnell Furlong",0,"20142015"
"6472","San",12600000,"20142015"
"6473","Samba Diakité",2250000,"20142015"
"6474","Karl Henry",9e+05,"20142015"
"6475","Leroy Fer",7650000,"20142015"
"6476","Jordon Mutch",2700000,"20142015"
"6477","Alejandro Faurlín",2700000,"20142015"
"6478","Joey Barton",2250000,"20142015"
"6479","Michael Doughty",45000,"20142015"
"6480","Frankie Sutherland",0,"20142015"
"6481","Brandon Comley",0,"20142015"
"6482","Aaron Mitchell",0,"20142015"
"6483","Reece Grego-Cox",0,"20142015"
"6484","Adel Taarabt",5400000,"20142015"
"6485","Niko Kranjcar",2700000,"20142015"
"6486","Bruno Andrade",0,"20142015"
"6487","Junior Hoilett",4500000,"20142015"
"6488","Matt Phillips",4500000,"20142015"
"6489","Shaun Wright-Phillips",1170000,"20142015"
"6490","Michael Petrasso",0,"20142015"
"6491","Mauro Zárate",3600000,"20142015"
"6492","Loïc Rémy",10800000,"20142015"
"6493","Eduardo Vargas",5400000,"20142015"
"6494","Charlie Austin",4050000,"20142015"
"6495","Bobby Zamora",9e+05,"20142015"
"6496","Lukasz Fabianski",1800000,"20142015"
"6497","Gerhard Tremmel",9e+05,"20142015"
"6498","David Cornell",90000,"20142015"
"6499","Ashley Williams",7200000,"20142015"
"6500","Federico Fernández",3600000,"20142015"
"6501","Jordi Amat",2700000,"20142015"
"6502","Alan Tate",9e+05,"20142015"
"6503","Kyle Bartley",9e+05,"20142015"
"6504","Neil Taylor",3150000,"20142015"
"6505","Stephen Kingsley",180000,"20142015"
"6506","Raheem Hanley",0,"20142015"
"6507","Kyle Naughton",3600000,"20142015"
"6508","Ángel Rangel",2700000,"20142015"
"6509","Dwight Tiendalli",1800000,"20142015"
"6510","Jazz Richards",675000,"20142015"
"6511","Liam Shephard",0,"20142015"
"6512","Sung-Yong Ki",5850000,"20142015"
"6513","Jack Cork",3150000,"20142015"
"6514","Jonjo Shelvey",6750000,"20142015"
"6515","Leon Britton",2700000,"20142015"
"6516","Tom Carroll",1800000,"20142015"
"6517","Jay Fulton",180000,"20142015"
"6518","Adam King",45000,"20142015"
"6519","Josh Sheehan",0,"20142015"
"6520","Matt Grimes",0,"20142015"
"6521","Gylfi Sigurdsson",7200000,"20142015"
"6522","Wayne Routledge",4050000,"20142015"
"6523","Jefferson Montero",2970000,"20142015"
"6524","Kenji Gorré",0,"20142015"
"6525","Nathan Dyer",4050000,"20142015"
"6526","Modou Barrow",90000,"20142015"
"6527","Wilfried Bony",13500000,"20142015"
"6528","Bafétimbi Gomis",9e+06,"20142015"
"6529","Nélson Oliveira",4050000,"20142015"
"6530","Marvin Emnes",1350000,"20142015"
"6531","Rory Donnelly",0,"20142015"
"6532","Ben Foster",3600000,"20142015"
"6533","Boaz Myhill",1800000,"20142015"
"6534","Luke Daniels",225000,"20142015"
"6535","Jack Rose",0,"20142015"
"6536","Alex Palmer",0,"20142015"
"6537","Joleon Lescott",6300000,"20142015"
"6538","Jonas Olsson",3600000,"20142015"
"6539","Gareth McAuley",9e+05,"20142015"
"6540","Donervon Daniels",0,"20142015"
"6541","Sébastien Pocognoli",2480000,"20142015"
"6542","Jason Davidson",360000,"20142015"
"6543","Andre Wisdom",2250000,"20142015"
"6544","Craig Dawson",1350000,"20142015"
"6545","Cristian Gamboa",9e+05,"20142015"
"6546","Claudio Yacob",5400000,"20142015"
"6547","Youssouf Mulumbu",4500000,"20142015"
"6548","Chris Baird",630000,"20142015"
"6549","Liam O'Neil",0,"20142015"
"6550","James Morrison",5400000,"20142015"
"6551","Craig Gardner",4050000,"20142015"
"6552","Darren Fletcher",3600000,"20142015"
"6553","Graham Dorrans",1350000,"20142015"
"6554","Chris Brunt",4500000,"20142015"
"6555","Stéphane Sessègnon",6300000,"20142015"
"6556","Sebastián Blanco",5400000,"20142015"
"6557","Silvestre Varela",6750000,"20142015"
"6558","Georgios Samaras",2700000,"20142015"
"6559","Kemar Roofe",0,"20142015"
"6560","Callum McManaman",2700000,"20142015"
"6561","Adil Nabi",0,"20142015"
"6562","Brown Ideye",6300000,"20142015"
"6563","Victor Anichebe",4500000,"20142015"
"6564","Saido Berahino",2700000,"20142015"
"6565","Tyler Roberts",0,"20142015"
"6566","Wayne Hennessey",2700000,"20142015"
"6567","Julián Speroni",450000,"20142015"
"6568","Lewis Price",450000,"20142015"
"6569","Chris Kettings",0,"20142015"
"6570","Brede Hangeland",2700000,"20142015"
"6571","Scott Dann",2700000,"20142015"
"6572","Adrian Mariappa",2250000,"20142015"
"6573","Patrick McCarthy",9e+05,"20142015"
"6574","Damien Delaney",9e+05,"20142015"
"6575","Peter Ramage",9e+05,"20142015"
"6576","Pape Souaré",2700000,"20142015"
"6577","Zeki Fryers",2250000,"20142015"
"6578","Jerome Binnom-Williams",0,"20142015"
"6579","Martin Kelly",4500000,"20142015"
"6580","Joel Ward",1800000,"20142015"
"6581","Mile Jedinak",2250000,"20142015"
"6582","Hiram Boateng",0,"20142015"
"6583","Joe Ledley",3150000,"20142015"
"6584","James McArthur",2700000,"20142015"
"6585","Jordon Mutch",2700000,"20142015"
"6586","Barry Bannan",2700000,"20142015"
"6587","Adlène Guédioura",2250000,"20142015"
"6588","Owen Garvan",1350000,"20142015"
"6589","Stuart O'Keefe",450000,"20142015"
"6590","Jake Gray",0,"20142015"
"6591","Jason Puncheon",2700000,"20142015"
"6592","Jonathan Williams",1800000,"20142015"
"6593","Yannick Bolasie",1800000,"20142015"
"6594","Jerome Thomas",1350000,"20142015"
"6595","Sullay Kaikai",0,"20142015"
"6596","Wilfried Zaha",7200000,"20142015"
"6597","Chung-Yong Lee",3600000,"20142015"
"6598","Stephen Dobbie",9e+05,"20142015"
"6599","Fraizer Campbell",3600000,"20142015"
"6600","Dwight Gayle",3600000,"20142015"
"6601","Glenn Murray",3150000,"20142015"
"6602","Marouane Chamakh",2250000,"20142015"
"6603","Yaya Sanogo",1800000,"20142015"
"6604","Kevin Doyle",1620000,"20142015"
"6605","Shola Ameobi",1350000,"20142015"
"6606","Andy Johnson",9e+05,"20142015"
"6607","Kwesi Appiah",0,"20142015"
"6608","Kasper Schmeichel",3150000,"20142015"
"6609","Mark Schwarzer",9e+05,"20142015"
"6610","Ben Hamer",540000,"20142015"
"6611","Conrad Logan",225000,"20142015"
"6612","Adam Smith",45000,"20142015"
"6613","Robert Huth",6300000,"20142015"
"6614","Liam Moore",1800000,"20142015"
"6615","Wes Morgan",1530000,"20142015"
"6616","Matthew Upson",450000,"20142015"
"6617","Marcin Wasilewski",450000,"20142015"
"6618","Jeffrey Schlupp",810000,"20142015"
"6619","Paul Konchesky",540000,"20142015"
"6620","Zoumana Bakayogo",90000,"20142015"
"6621","Ritchie Laet",1800000,"20142015"
"6622","Danny Simpson",1800000,"20142015"
"6623","James Pearson",0,"20142015"
"6624","Esteban Cambiasso",5400000,"20142015"
"6625","Ryan Watson",0,"20142015"
"6626","Danny Drinkwater",1980000,"20142015"
"6627","Andy King",1800000,"20142015"
"6628","Matty James",9e+05,"20142015"
"6629","Dean Hammond",630000,"20142015"
"6630","Paul Gallagher",360000,"20142015"
"6631","Michael Cain",0,"20142015"
"6632","Marc Albrighton",2250000,"20142015"
"6633","Jack Barmby",0,"20142015"
"6634","Nick Powell",4500000,"20142015"
"6635","Anthony Knockaert",1800000,"20142015"
"6636","Riyad Mahrez",1130000,"20142015"
"6637","Gary Taylor-Fletcher",450000,"20142015"
"6638","Tom Lawrence",0,"20142015"
"6639","Andrej Kramaric",2250000,"20142015"
"6640","David Nugent",2070000,"20142015"
"6641","Leonardo Ulloa",1800000,"20142015"
"6642","Jamie Vardy",1350000,"20142015"
"6643","Chris Wood",1170000,"20142015"
"6644","Tom Hopper",0,"20142015"
"6645","Tom Heaton",1080000,"20142015"
"6646","Matt Gilks",630000,"20142015"
"6647","Alex Cisak",135000,"20142015"
"6648","Jason Shackell",1080000,"20142015"
"6649","Ben Mee",1080000,"20142015"
"6650","Michael Keane",450000,"20142015"
"6651","Kevin Long",360000,"20142015"
"6652","Michael Duff",225000,"20142015"
"6653","Stephen Ward",1800000,"20142015"
"6654","Danny Lafferty",450000,"20142015"
"6655","Kieran Trippier",1890000,"20142015"
"6656","Steven Reid",9e+05,"20142015"
"6657","Luke O'Neill",225000,"20142015"
"6658","Cameron Dummigan",0,"20142015"
"6659","Nathaniel Chalobah",3600000,"20142015"
"6660","David Jones",1350000,"20142015"
"6661","Fredrik Ulvestad",1170000,"20142015"
"6662","Dean Marney",1080000,"20142015"
"6663","Steven Hewitt",0,"20142015"
"6664","Ross Wallace",1350000,"20142015"
"6665","George Boyd",1350000,"20142015"
"6666","Matthew Taylor",1350000,"20142015"
"6667","Scott Arfield",1170000,"20142015"
"6668","Michael Kightly",2430000,"20142015"
"6669","Ashley Barnes",1080000,"20142015"
"6670","Danny Ings",2700000,"20142015"
"6671","Sam Vokes",1800000,"20142015"
"6672","Marvin Sordell",1620000,"20142015"
"6673","Lukas Jutkiewicz",720000,"20142015"
"6674","Jason Gilchrist",0,"20142015"
"6675","Thibaut Courtois",2.7e+07,"20152016"
"6676","Asmir Begovic",11700000,"20152016"
"6677","Jamal Blackman",225000,"20152016"
"6678","Marco Amelia",135000,"20152016"
"6679","Gary Cahill",1.8e+07,"20152016"
"6680","Branislav Ivanovic",15300000,"20152016"
"6681","Kurt Zouma",9e+06,"20152016"
"6682","Papy Djilobodji",5850000,"20152016"
"6683","John Terry",4500000,"20152016"
"6684","Tomás Kalas",3150000,"20152016"
"6685","Nathan Aké",1350000,"20152016"
"6686","Michael Hector",675000,"20152016"
"6687","Matt Miazga",135000,"20152016"
"6688","Fikayo Tomori",0,"20152016"
"6689","Jake Clarke-Salter",0,"20152016"
"6690","Ken",5400000,"20152016"
"6691","Abdul Baba",4500000,"20152016"
"6692","César Azpilicueta",18900000,"20152016"
"6693","Ola Aina",0,"20152016"
"6694","Nemanja Matic",30600000,"20152016"
"6695","John Obi",11700000,"20152016"
"6696","Cesc Fàbregas",4.5e+07,"20152016"
"6697","Ram",22500000,"20152016"
"6698","Ruben Loftus-Cheek",450000,"20152016"
"6699","Charlie Colkett",0,"20152016"
"6700","Os",3.6e+07,"20152016"
"6701","Kasey Palmer",0,"20152016"
"6702","Eden Hazard",5.4e+07,"20152016"
"6703","Pe",1.8e+07,"20152016"
"6704","Lucas Piazón",4500000,"20152016"
"6705","Juan Cuadrado",28800000,"20152016"
"6706","Wil",2.7e+07,"20152016"
"6707","Victor Moses",6750000,"20152016"
"6708","Bertrand Traoré",2250000,"20152016"
"6709","Diego Costa",4.5e+07,"20152016"
"6710","Fal",40500000,"20152016"
"6711","Loïc Rémy",10800000,"20152016"
"6712","Alexandre Pato",9900000,"20152016"
"6713","Patrick Bamford",2250000,"20152016"
"6714","Tammy Abraham",0,"20152016"
"6715","Joe Hart",14400000,"20152016"
"6716","Willy Caballero",4500000,"20152016"
"6717","Richard Wright",225000,"20152016"
"6718","Vincent Kompany",29700000,"20152016"
"6719","Eliaquim Mangala",2.7e+07,"20152016"
"6720","Nicolás Otamendi",16200000,"20152016"
"6721","Martín Demichelis",1800000,"20152016"
"6722","Jason Denayer",450000,"20152016"
"6723","Tosin Adarabioyo",0,"20152016"
"6724","Cameron Humphreys",0,"20152016"
"6725","Aleksandar Kolarov",9900000,"20152016"
"6726","Gaël Clichy",9e+06,"20152016"
"6727","Ange",0,"20152016"
"6728","Pablo Zabaleta",16200000,"20152016"
"6729","Bacary Sagna",6300000,"20152016"
"6730","James Horsfield",0,"20152016"
"6731","Pablo Maffeo",0,"20152016"
"6732","Ferna",25200000,"20152016"
"6733","Fern",14400000,"20152016"
"6734","Luke Brattan",360000,"20152016"
"6735","George Evans",0,"20152016"
"6736","George Glendon",0,"20152016"
"6737","Aleix García",0,"20152016"
"6738","Yaya Touré",25200000,"20152016"
"6739","Fabian Delph",7200000,"20152016"
"6740","Patrick Roberts",2250000,"20152016"
"6741","David Silva",34200000,"20152016"
"6742","Kevin Bruyne",31500000,"20152016"
"6743","Samir Nasri",18900000,"20152016"
"6744","Bersant Celina",0,"20152016"
"6745","Brandon Barker",0,"20152016"
"6746","Manu García",0,"20152016"
"6747","Raheem Sterling",2.7e+07,"20152016"
"6748","Jesús Navas",1.8e+07,"20152016"
"6749","Sergio Agüero",4.5e+07,"20152016"
"6750","Wilfried Bony",22500000,"20152016"
"6751","Kelechi Iheanacho",90000,"20152016"
"6752","David Faupala",0,"20152016"
"6753","Petr Cech",10800000,"20152016"
"6754","David Ospina",6300000,"20152016"
"6755","Emiliano Martínez",9e+05,"20152016"
"6756","Matt Macey",0,"20152016"
"6757","Per Mertesacker",17100000,"20152016"
"6758","Laurent Koscielny",17100000,"20152016"
"6759","Gabriel Paulista",10800000,"20152016"
"6760","Krystian Bielik",1350000,"20152016"
"6761","Kieran Gibbs",12600000,"20152016"
"6762","Nacho Monreal",9e+06,"20152016"
"6763","Mathieu Debuchy",11700000,"20152016"
"6764","Calum Chambers",10800000,"20152016"
"6765","Carl Jenkinson",6300000,"20152016"
"6766","Héctor Bellerín",1350000,"20152016"
"6767","Mathieu Flamini",5400000,"20152016"
"6768","Francis Coquelin",4050000,"20152016"
"6769","Mohamed Elneny",3380000,"20152016"
"6770","Glen Kamara",0,"20152016"
"6771","Ben Sheaf",0,"20152016"
"6772","Isaac Hayden",0,"20152016"
"6773","Santi Cazorla",23400000,"20152016"
"6774","Jack Wilshere",22500000,"20152016"
"6775","Aaron Ramsey",22500000,"20152016"
"6776","Mikel Arteta",3600000,"20152016"
"6777","Ismaël Bennacer",90000,"20152016"
"6778","Jeff Reine-Adelaide",0,"20152016"
"6779","Alex Oxlade-Chamberlain",16200000,"20152016"
"6780","Mesut Özil",3.6e+07,"20152016"
"6781","Tomás Rosicky",1800000,"20152016"
"6782","Jon Toral",225000,"20152016"
"6783","Alexis Sánchez",40500000,"20152016"
"6784","Chris Willock",0,"20152016"
"6785","Alex Iwobi",0,"20152016"
"6786","Theo Walcott",25200000,"20152016"
"6787","Joel Campbell",5400000,"20152016"
"6788","Wellington Silva",1350000,"20152016"
"6789","Serge Gnabry",3600000,"20152016"
"6790","Olivier Giroud",1.8e+07,"20152016"
"6791","Danny Welbeck",16200000,"20152016"
"6792","Yaya Sanogo",1350000,"20152016"
"6793","Chuba Akpom",9e+05,"20152016"
"6794","David Gea",22500000,"20152016"
"6795","Sergio Romero",4950000,"20152016"
"6796","Víctor Valdés",4500000,"20152016"
"6797","Sam Johnstone",225000,"20152016"
"6798","Joel Pereira",0,"20152016"
"6799","Dean Henderson",0,"20152016"
"6800","Marcos Rojo",14400000,"20152016"
"6801","Phil Jones",12600000,"20152016"
"6802","Chris Smalling",9900000,"20152016"
"6803","Paddy McNair",1350000,"20152016"
"6804","Ro-Shaun Williams",0,"20152016"
"6805","Regan Poole",0,"20152016"
"6806","Axel Tuanzebe",0,"20152016"
"6807","Luke Shaw",18900000,"20152016"
"6808","Daley Blind",13500000,"20152016"
"6809","Tyler Blackett",9e+05,"20152016"
"6810","Joe Riley",0,"20152016"
"6811","Cameron Borthwick-Jackson",0,"20152016"
"6812","Antonio Valencia",9e+06,"20152016"
"6813","Matteo Darmian",7200000,"20152016"
"6814","Guillermo Varela",0,"20152016"
"6815","Donald Love",0,"20152016"
"6816","Timothy Fosu-Mensah",0,"20152016"
"6817","Morgan Schneiderlin",22500000,"20152016"
"6818","Michael Carrick",4500000,"20152016"
"6819","Bastian Schweinsteiger",25200000,"20152016"
"6820","Ander Herrera",22500000,"20152016"
"6821","Marouane Fellaini",14400000,"20152016"
"6822","Joe Rothwell",90000,"20152016"
"6823","Sean Goss",0,"20152016"
"6824","Ashley Young",8100000,"20152016"
"6825","James Weir",0,"20152016"
"6826","Juan Mata",30600000,"20152016"
"6827","Nick Powell",2250000,"20152016"
"6828","Memphis Depay",1.8e+07,"20152016"
"6829","Anthony Martial",7200000,"20152016"
"6830","Jesse Lingard",9e+05,"20152016"
"6831","Andreas Pereira",450000,"20152016"
"6832","Adnan Januzaj",9e+06,"20152016"
"6833","Wayne Rooney",40500000,"20152016"
"6834","Chich",9e+06,"20152016"
"6835","James Wilson",1350000,"20152016"
"6836","Will Keane",270000,"20152016"
"6837","Marcus Rashford",0,"20152016"
"6838","Simon Mignolet",10800000,"20152016"
"6839","Ádám Bogdán",1800000,"20152016"
"6840","Danny Ward",225000,"20152016"
"6841","Lawrence Vigouroux",0,"20152016"
"6842","Ryan Fulton",0,"20152016"
"6843","Mamadou Sakho",16200000,"20152016"
"6844","Dejan Lovren",13500000,"20152016"
"6845","Martin Skrtel",11700000,"20152016"
"6846","Steven Caulker",6750000,"20152016"
"6847","Tiago Ilori",3600000,"20152016"
"6848","Kolo Touré",2250000,"20152016"
"6849","Joe Gomez",450000,"20152016"
"6850","Dan Cleary",0,"20152016"
"6851","Conor Masterson",0,"20152016"
"6852","Alberto Moreno",13500000,"20152016"
"6853","José Enrique",4500000,"20152016"
"6854","Brad Smith",90000,"20152016"
"6855","Joe Maguire",0,"20152016"
"6856","Nathaniel Clyne",10800000,"20152016"
"6857","Jon Flanagan",7200000,"20152016"
"6858","Andre Wisdom",5400000,"20152016"
"6859","Lucas Leiva",10800000,"20152016"
"6860","Emre Can",10800000,"20152016"
"6861","Kevin Stewart",45000,"20152016"
"6862","Jordan Henderson",20700000,"20152016"
"6863","James Milner",12600000,"20152016"
"6864","Joe Allen",9e+06,"20152016"
"6865","Pedro Chirivella",0,"20152016"
"6866","Jordan Rossiter",0,"20152016"
"6867","Connor Randall",0,"20152016"
"6868","Philippe Coutinho",22500000,"20152016"
"6869","Adam Lallana",19800000,"20152016"
"6870","Cameron Brannagan",0,"20152016"
"6871","João Teixeira",450000,"20152016"
"6872","Sheyi Ojo",450000,"20152016"
"6873","Ryan Kent",0,"20152016"
"6874","Jordon Ibe",1800000,"20152016"
"6875","Sergi Canós",0,"20152016"
"6876","Roberto Firmino",22500000,"20152016"
"6877","Daniel Sturridge",22500000,"20152016"
"6878","Christian Benteke",12600000,"20152016"
"6879","Danny Ings",9e+06,"20152016"
"6880","Divock Origi",8100000,"20152016"
"6881","Jerome Sinclair",90000,"20152016"
"6882","Hugo Lloris",1.8e+07,"20152016"
"6883","Michel Vorm",4500000,"20152016"
"6884","Luke McGee",0,"20152016"
"6885","Jan Vertonghen",17100000,"20152016"
"6886","Toby Alderweireld",9900000,"20152016"
"6887","Federico Fazio",7200000,"20152016"
"6888","Kevin Wimmer",5400000,"20152016"
"6889","Cameron Carter-Vickers",0,"20152016"
"6890","Danny Rose",8100000,"20152016"
"6891","Ben Davies",8100000,"20152016"
"6892","Kyle Walker",15300000,"20152016"
"6893","Kieran Trippier",3150000,"20152016"
"6894","DeAndre Yedlin",1350000,"20152016"
"6895","Kyle Walker-Peters",0,"20152016"
"6896","Eric Dier",6300000,"20152016"
"6897","Mousa Dembélé",13500000,"20152016"
"6898","Nabil Bentaleb",5400000,"20152016"
"6899","Ryan Mason",4050000,"20152016"
"6900","Tom Carroll",2700000,"20152016"
"6901","Harry Winks",0,"20152016"
"6902","Grant Ward",225000,"20152016"
"6903","Christian Eriksen",24300000,"20152016"
"6904","Dele Alli",4500000,"20152016"
"6905","Alex Pritchard",9e+05,"20152016"
"6906","Josh Onomah",0,"20152016"
"6907","Heung-Min Son",14400000,"20152016"
"6908","Nacer Chadli",9e+06,"20152016"
"6909","Érik Lamela",19800000,"20152016"
"6910","Andros Townsend",7200000,"20152016"
"6911","Harry Kane",13500000,"20152016"
"6912","Clinton N'Jie",4500000,"20152016"
"6913","Joel Robles",2700000,"20152016"
"6914","Tim Howard",1800000,"20152016"
"6915","Jindrich Stanek",90000,"20152016"
"6916","John Stones",9e+06,"20152016"
"6917","Phil Jagielka",4050000,"20152016"
"6918","Ramiro Mori",3600000,"20152016"
"6919","Mason Holgate",68000,"20152016"
"6920","Matthew Pennington",0,"20152016"
"6921","Callum Connolly",0,"20152016"
"6922","Tyias Browning",0,"20152016"
"6923","Leighton Baines",16200000,"20152016"
"6924","Bryan Oviedo",3150000,"20152016"
"6925","Luke Garbutt",225000,"20152016"
"6926","Brendan Galloway",225000,"20152016"
"6927","Seamus Coleman",16200000,"20152016"
"6928","Tony Hibbert",450000,"20152016"
"6929","Felipe Mattioni",450000,"20152016"
"6930","Jonjoe Kenny",0,"20152016"
"6931","Muhamed Besic",4500000,"20152016"
"6932","Gareth Barry",2700000,"20152016"
"6933","James McCarthy",15300000,"20152016"
"6934","Tom Cleverley",8100000,"20152016"
"6935","Darron Gibson",2700000,"20152016"
"6936","Leon Osman",9e+05,"20152016"
