"","Date","HomeTeam","AwayTeam","FTHG","FTAG","FTR","HTGS","ATGS","HTGC","ATGC","HTP","ATP","HTS","ATS","HTST","ATST","home_start_mv","away_start_mv","HomeTeamLP","AwayTeamLP","HomeAvgAge","AwayAvgAge","HomeAvgMV","AwayAvgMV","MW","HM1","AM1","HM2","AM2","HM3","AM3","HM4","AM4","HM5","AM5","HM10","AM10","HM20","AM20","HMH1","AMA1","Distance","HTGD","ATGD","DiffPts","DiffLP"
"4957","2013-08-24","Southampton","Sunderland","1","1","D","1","0","0","1",1.5,0,3.5,10,1,1.5,30151000,42304000,14,17,23.9,24.9,2.98,3.68,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,446,0.5,-0.5,1.5,-3
"4958","2013-08-24","Stoke","CrystalPalace","2","1","H","0","0","1","1",0,0,5,2.5,2,1.5,50851000,11031000,13,18,26.1,26.2,3.91,1.41,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,227,-0.5,-0.5,0,-5
"4959","2013-08-25","Cardiff","ManCity","3","2","H","0","4","2","0",0,1.5,6,10,0.5,5.5,28351000,219152000,18,2,24.6,25.7,2.13,15.97,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,234,-1,2,-1.5,16
"4960","2013-08-25","Tottenham","Swansea","1","0","H","1","1","0","4",1.5,0,8.5,8.5,1,3,102152000,46803000,5,9,23.4,25.5,7.4,3.44,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,267,0.5,-1.5,1.5,-4
"4961","2013-08-26","ManUnited","Chelsea","0","0","D","4","4","1","1",1,2,9.33333333333333,12.3333333333333,3.33333333333333,2.66666666666667,146703000,203400000,1,3,24.9,23.8,13.55,10.93,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,263,1,1,-1,-2
"4962","2013-08-31","Cardiff","Everton","0","0","D","3","2","4","2",1,0.666666666666667,7,13.6666666666667,2.33333333333333,4.66666666666667,28351000,92700000,18,6,24.6,25.9,2.13,6.53,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,219,-0.333333333333333,0,0.333333333333333,12
"4963","2013-08-31","CrystalPalace","Sunderland","3","1","H","1","1","3","2",0,0.333333333333333,6.33333333333333,9.33333333333333,2.66666666666667,2,11031000,37804000,18,17,26.2,24.9,1.41,3.68,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,401,-0.666666666666667,-0.333333333333333,-0.333333333333333,1
"4964","2013-08-31","ManCity","Hull","2","0","H","6","1","3","2",1,1,12,4.33333333333333,5.33333333333333,1,232201000,30600000,2,18,25.7,26.4,15.97,1.91,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,125,1,-0.333333333333333,0,-16
"4965","2013-08-31","Newcastle","Fulham","1","0","H","0","2","4","3",0.333333333333333,1,7,7,0.333333333333333,2.66666666666667,75601000,42302000,16,12,24.4,25.4,5.15,3.03,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,401,-1.33333333333333,-0.333333333333333,-0.666666666666667,4
"4966","2013-08-31","Norwich","Southampton","1","0","H","2","2","3","1",0.333333333333333,1.33333333333333,7,8,2,2.66666666666667,31502000,28351000,11,14,26.2,23.9,2.97,2.98,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,267,-0.333333333333333,0.333333333333333,-1,-3
"4967","2013-08-31","WestHam","Stoke","0","1","A","2","2","0","2",1.33333333333333,1,8,8,1.66666666666667,3,36903000,50851000,10,13,25.3,26.1,2.75,3.91,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,218,0.666666666666667,0,0.333333333333333,-3
"4968","2013-09-01","Arsenal","Tottenham","1","0","H","4","2","4","0",1,2,11.3333333333333,12,3.66666666666667,2.33333333333333,145351000,102152000,4,5,23.8,23.4,8.09,7.4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0.666666666666667,-1,-1
"4969","2013-09-01","Liverpool","ManUnited","1","0","H","2","4","0","1",2,1,10.3333333333333,9.33333333333333,4,3.33333333333333,96752000,90003000,7,1,23.8,24.9,7.91,13.55,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,45,0.666666666666667,1,1,6
"4970","2013-09-01","WestBrom","Swansea","0","2","A","0","1","1","5",0.333333333333333,0,6,8,1,3.66666666666667,34651000,57602000,8,9,26.6,25.5,2.76,3.44,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166,-0.333333333333333,-1.33333333333333,0.333333333333333,-1
"4971","2013-09-14","AstonVilla","Newcastle","1","2","A","4","1","4","4",0.75,1,8.25,11.25,2.5,2.5,30154000,94501000,15,16,24,24.4,3.08,5.15,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,275,0,-0.75,-0.25,-1
"4972","2013-09-14","Everton","Chelsea","1","0","H","2","4","2","1",0.75,1.75,13.5,11.25,4.25,3,74700000,225001000,6,3,25.9,23.8,6.53,10.93,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,288,0,0.75,-1,3
"4973","2013-09-14","Fulham","WestBrom","1","1","D","2","0","4","3",0.75,0.25,6,7,2.5,1,32852000,29251000,12,8,25.4,26.6,3.03,2.76,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,166,-0.5,-0.75,0.5,4
"4974","2013-09-14","Hull","Cardiff","1","1","D","1","3","4","4",0.75,1,5,6.25,1.25,2,30600000,24977000,18,18,26.4,24.6,1.91,2.13,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,317,-0.75,-0.25,-0.25,0
"4975","2013-09-14","ManUnited","CrystalPalace","2","0","H","4","4","2","4",1,0.75,9.5,9,3.5,3.5,138154000,12601000,1,18,24.9,26.2,13.55,1.41,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,274,0.5,0,0.25,-17
"4976","2013-09-14","Stoke","ManCity","0","0","D","3","8","2","3",1.5,1.5,9.75,12,3.5,5.5,50851000,185851000,13,2,26.1,25.7,3.91,15.97,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,55,0.25,1.25,0,11
"4977","2013-09-14","Sunderland","Arsenal","1","3","A","2","5","5","4",0.25,1.5,9.5,11.5,2,4,44554000,148951000,17,4,24.9,23.8,3.68,8.09,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,384,-0.75,0.25,-1.25,13
"4978","2013-09-14","Tottenham","Norwich","2","0","H","2","3","1","3",1.5,1,12.5,9,2.75,2.5,110252000,31502000,5,11,23.4,26.2,7.4,2.97,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,147,0.25,0,0.5,-6
"4979","2013-09-15","Southampton","WestHam","0","0","D","2","2","2","1",1,1,8.75,8.25,2.5,1.25,33752000,29928000,14,10,23.9,25.3,2.98,2.75,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,119,0,0.25,0,4
"4980","2013-09-16","Swansea","Liverpool","2","2","D","3","3","5","0",0.75,2.25,9,10.25,3.75,4.25,58501000,88652000,9,7,25.5,23.8,3.44,7.91,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,210,-0.5,0.75,-1.5,2
"4981","2013-09-21","Chelsea","Fulham","2","0","H","4","3","2","5",1.4,0.8,13.4,7.2,3.4,2.4,210601000,43651000,3,12,23.8,25.4,10.93,3.03,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0.4,-0.4,0.6,-9
"4982","2013-09-21","Liverpool","Southampton","0","1","A","5","2","2","2",2,1,10.6,10,4.4,3,103952000,33752000,7,14,23.8,23.9,7.91,2.98,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,301,0.6,0,1,-7
"4983","2013-09-21","Newcastle","Hull","2","3","A","3","2","5","5",1.4,0.8,12.4,7.6,3.6,2,94501000,27450000,16,18,24.4,26.4,5.15,1.91,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,159,-0.4,-0.6,0.6,-2
"4984","2013-09-21","Norwich","AstonVilla","0","1","A","3","5","5","6",0.8,0.6,8,8.6,2.2,2.2,30153000,32183000,11,15,26.2,24,2.97,3.08,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,216,-0.4,-0.2,0.2,-4
"4985","2013-09-21","WestBrom","Sunderland","3","0","H","1","3","4","8",0.4,0.2,8,11,1.6,2,29252000,62103000,8,17,26.6,24.9,2.76,3.68,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,270,-0.6,-1,0.2,-9
"4986","2013-09-21","WestHam","Everton","2","3","A","2","3","1","2",1,1.2,7.8,13,1.2,4.4,30828000,74700000,10,6,25.3,25.9,2.75,6.53,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,291,0.2,0.2,-0.2,4
"4987","2013-09-22","Arsenal","Stoke","3","1","H","8","3","5","2",1.8,1.4,12,10,4.4,3.4,136801000,54901000,4,13,23.8,26.1,8.09,3.91,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,213,0.6,0.2,0.4,-9
"4988","2013-09-22","Cardiff","Tottenham","0","1","A","4","4","5","1",1,1.8,7,14.6,2,3.6,27002000,110252000,18,5,24.6,23.4,2.13,7.4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,217,-0.2,0.6,-0.8,13
"4989","2013-09-22","CrystalPalace","Swansea","0","2","A","4","5","6","7",0.6,0.8,8,10.6,2.8,4.6,19575000,43653000,18,9,26.2,25.5,1.41,3.44,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,268,-0.4,-0.4,-0.2,9
"4990","2013-09-22","ManCity","ManUnited","4","1","H","8","6","3","2",1.4,1.4,11.6,11.4,5,4.2,250650000,180452000,2,1,25.7,24.9,15.97,13.55,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,1,0.8,0,1
"4991","2013-09-28","AstonVilla","ManCity","3","2","H","6","12","6","4",1,1.66666666666667,9.83333333333333,12.6666666666667,2.5,5,28851000,207451000,15,2,24,25.7,3.08,15.97,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,110,0,1.33333333333333,-0.666666666666667,13
"4992","2013-09-28","Fulham","Cardiff","1","2","A","3","4","7","6",0.666666666666667,0.833333333333333,6.66666666666667,6.83333333333333,2.16666666666667,1.66666666666667,48601000,29702000,12,18,25.4,24.6,3.03,2.13,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,207,-0.666666666666667,-0.333333333333333,-0.166666666666667,-6
"4993","2013-09-28","Hull","WestHam","1","0","H","5","4","7","4",1.16666666666667,0.833333333333333,8.33333333333333,8,2.5,1.16666666666667,29251000,35777000,18,10,26.4,25.3,1.91,2.75,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,247,-0.333333333333333,0,0.333333333333333,8
"4994","2013-09-28","ManUnited","WestBrom","1","2","A","7","4","6","4",1.16666666666667,0.833333333333333,11.8333333333333,8.83333333333333,4,2,152553000,30152000,1,8,24.9,26.6,13.55,2.76,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,108,0.166666666666667,0,0.333333333333333,-7
"4995","2013-09-28","Southampton","CrystalPalace","2","0","H","3","4","2","8",1.33333333333333,0.5,10.3333333333333,8.16666666666667,3.66666666666667,2.5,37351000,16431000,14,18,23.9,26.2,2.98,1.41,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,106,0.166666666666667,-0.666666666666667,0.833333333333333,-4
"4996","2013-09-28","Swansea","Arsenal","1","2","A","7","11","7","6",1.16666666666667,2,11.3333333333333,12.6666666666667,5,5,41852000,136801000,9,4,25.5,23.8,3.44,8.09,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,265,0,0.833333333333333,-0.833333333333333,5
"4997","2013-09-28","Tottenham","Chelsea","1","1","D","5","6","1","2",2,1.66666666666667,17,15.5,5,4.5,110252000,202501000,5,3,23.4,23.8,7.4,10.93,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,16,0.666666666666667,0.666666666666667,0.333333333333333,2
"4998","2013-09-29","Stoke","Norwich","0","1","A","4","3","5","6",1.16666666666667,0.666666666666667,9.83333333333333,8.66666666666667,3.33333333333333,2,54901000,33303000,13,11,26.1,26.2,3.91,2.97,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,238,-0.166666666666667,-0.5,0.5,2
"4999","2013-09-29","Sunderland","Liverpool","1","3","A","3","5","11","3",0.166666666666667,1.66666666666667,10.3333333333333,10.5,1.66666666666667,4.5,44554000,111153000,17,7,24.9,23.8,3.68,7.91,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,194,-1.33333333333333,0.333333333333333,-1.5,10
"5000","2013-09-30","Everton","Newcastle","3","2","H","6","5","4","8",1.5,1.16666666666667,12.5,12.8333333333333,4.33333333333333,3.33333333333333,85050000,86401000,6,16,25.9,24.4,6.53,5.15,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,192,0.333333333333333,-0.5,0.333333333333333,-10
"5001","2013-10-05","Cardiff","Newcastle","1","2","A","6","7","7","11",1.14285714285714,1,9,13.1428571428571,2,3.71428571428571,29702000,77402000,18,16,24.6,24.4,2.13,5.15,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,404,-0.142857142857143,-0.571428571428571,0.142857142857143,2
"5002","2013-10-05","Fulham","Stoke","1","0","H","4","4","9","6",0.571428571428571,1,7,9.57142857142857,2.57142857142857,3,29252000,51751000,12,13,25.4,26.1,3.03,3.91,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215,-0.714285714285714,-0.285714285714286,-0.428571428571429,-1
"5003","2013-10-05","Hull","AstonVilla","0","0","D","6","9","7","8",1.42857142857143,1.28571428571429,8.42857142857143,9.57142857142857,2.42857142857143,2.71428571428571,28351000,24803000,18,15,26.4,24,1.91,3.08,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,171,-0.142857142857143,0.142857142857143,0.142857142857143,3
"5004","2013-10-05","Liverpool","CrystalPalace","3","1","H","8","4","4","10",1.85714285714286,0.428571428571429,11.1428571428571,8.14285714285714,4.71428571428571,2.14285714285714,108003000,14181000,7,18,23.8,26.2,7.91,1.41,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,299,0.571428571428571,-0.857142857142857,1.42857142857143,-11
"5005","2013-10-05","ManCity","Everton","3","1","H","14","9","7","6",1.42857142857143,1.71428571428571,13.7142857142857,13.2857142857143,5.28571428571429,4.71428571428571,263700000,81900000,2,6,25.7,25.9,15.97,6.53,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,51,1,0.428571428571429,-0.285714285714286,-4
"5006","2013-10-05","Sunderland","ManUnited","1","2","A","4","8","14","8",0.142857142857143,1,12.1428571428571,12.1428571428571,2.14285714285714,4.28571428571429,49952000,130954000,17,1,24.9,24.9,3.68,13.55,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172,-1.42857142857143,0,-0.857142857142857,16
"5007","2013-10-06","Norwich","Chelsea","1","3","A","4","7","6","3",1,1.57142857142857,8.57142857142857,14.8571428571429,2.14285714285714,4.57142857142857,34203000,221400000,11,3,26.2,23.8,2.97,10.93,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,163,-0.285714285714286,0.571428571428571,-0.571428571428571,8
"5008","2013-10-06","Southampton","Swansea","2","0","H","5","8","2","9",1.57142857142857,1,10.5714285714286,11.1428571428571,3.57142857142857,4.71428571428571,35551000,51752000,14,9,23.9,25.5,2.98,3.44,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,195,0.428571428571429,-0.142857142857143,0.571428571428571,5
"5009","2013-10-06","Tottenham","WestHam","0","3","A","6","4","2","5",1.85714285714286,0.714285714285714,16.2857142857143,9.42857142857143,4.85714285714286,1.71428571428571,94052000,34877000,5,10,23.4,25.3,7.4,2.75,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,0.571428571428571,-0.142857142857143,1.14285714285714,-5
"5010","2013-10-06","WestBrom","Arsenal","1","1","D","6","13","5","7",1.14285714285714,2.14285714285714,9.28571428571429,12.2857142857143,2.28571428571429,4.85714285714286,20702000,150750000,8,4,26.6,23.8,2.76,8.09,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,166,0.142857142857143,0.857142857142857,-1,4
"5011","2013-10-19","Arsenal","Norwich","4","1","H","14","5","8","9",2,0.875,12.5,9.25,4.875,2.25,160201000,38702000,4,11,23.8,26.2,8.09,2.97,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,153,0.75,-0.5,1.125,-7
"5012","2013-10-19","Chelsea","Cardiff","4","1","H","10","7","4","9",1.75,1,15.75,8.875,5,2,230400000,28581000,3,18,23.8,24.6,10.93,2.13,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,209,0.75,-0.25,0.75,-15
"5013","2013-10-19","Everton","Hull","2","1","H","10","6","9","7",1.5,1.375,12.375,8.125,4.625,2.25,85050000,29251000,6,18,25.9,26.4,6.53,1.91,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,175,0.125,-0.125,0.125,-12
"5014","2013-10-19","ManUnited","Southampton","1","1","D","10","7","9","2",1.25,1.75,12.25,10.75,4.5,3.625,156603000,34202000,1,14,24.9,23.9,13.55,2.98,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,291,0.125,0.625,-0.5,-13
"5015","2013-10-19","Newcastle","Liverpool","2","2","D","9","11","12","5",1.25,2,14,11.375,4.5,5,90451000,113852000,16,7,24.4,23.8,5.15,7.91,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,193,-0.375,0.75,-0.75,9
"5016","2013-10-19","Stoke","WestBrom","0","0","D","4","7","7","6",0.875,1.125,10.375,9.625,3,2.5,52651000,23402000,13,8,26.1,26.6,3.91,2.76,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,55,-0.375,0.125,-0.25,5
"5017","2013-10-19","Swansea","Sunderland","4","0","H","8","5","11","16",0.875,0.125,11.875,11.375,5,2.125,50852000,57152000,9,17,25.5,24.9,3.44,3.68,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,402,-0.375,-1.375,0.75,-8
"5018","2013-10-19","WestHam","ManCity","1","3","A","7","17","5","8",1,1.625,10.25,13.5,2.125,5.375,34877000,243001000,10,2,25.3,25.7,2.75,15.97,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,262,0.25,1.125,-0.625,8
"5019","2013-10-20","AstonVilla","Tottenham","0","2","A","9","6","8","5",1.25,1.625,10.625,16,2.875,4.75,22103000,113852000,15,5,24,23.4,3.08,7.4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,160,0.125,0.125,-0.375,10
"5020","2013-10-21","CrystalPalace","Fulham","1","4","A","5","5","13","9",0.375,0.875,8.5,7.25,2.125,2.5,10356000,46801000,18,12,26.2,25.4,1.41,3.03,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,-1,-0.5,-0.5,6
"5021","2013-10-26","AstonVilla","Everton","0","2","A","9","12","10","10",1.11111111111111,1.66666666666667,11.1111111111111,12.5555555555556,2.77777777777778,4.77777777777778,26784000,85950000,15,6,24,25.9,3.08,6.53,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,-0.111111111111111,0.222222222222222,-0.555555555555556,9
"5022","2013-10-26","CrystalPalace","Arsenal","0","2","A","6","18","17","9",0.333333333333333,2.11111111111111,9.11111111111111,13.3333333333333,2.33333333333333,5.55555555555556,16655000,144001000,18,4,26.2,23.8,1.41,8.09,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17,-1.22222222222222,1,-1.77777777777778,14
"5023","2013-10-26","Liverpool","WestBrom","4","1","H","13","7","7","6",1.88888888888889,1.11111111111111,12.6666666666667,9.88888888888889,5.22222222222222,2.77777777777778,113852000,23852000,7,8,23.8,26.6,7.91,2.76,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,122,0.666666666666667,0.111111111111111,0.777777777777778,-1
"5024","2013-10-26","ManUnited","Stoke","3","2","H","11","4","10","7",1.22222222222222,0.888888888888889,12.2222222222222,10.2222222222222,4.55555555555556,3,174152000,52201000,1,13,24.9,26.1,13.55,3.91,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,53,0.111111111111111,-0.333333333333333,0.333333333333333,-12
"5025","2013-10-26","Norwich","Cardiff","0","0","D","6","8","13","13",0.777777777777778,0.888888888888889,9.55555555555556,9.33333333333333,2.66666666666667,2.11111111111111,38702000,29032000,11,18,26.2,24.6,2.97,2.13,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,334,-0.777777777777778,-0.555555555555556,-0.111111111111111,-7
"5026","2013-10-26","Southampton","Fulham","2","0","H","8","9","3","10",1.66666666666667,1.11111111111111,11.5555555555556,7.44444444444444,4,2.88888888888889,34651000,47701000,14,12,23.9,25.4,2.98,3.03,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,103,0.555555555555556,-0.111111111111111,0.555555555555556,2
"5027","2013-10-27","Chelsea","ManCity","2","1","H","14","20","5","9",1.88888888888889,1.77777777777778,16.2222222222222,13.7777777777778,5.22222222222222,5.77777777777778,219600000,225002000,3,2,23.8,25.7,10.93,15.97,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,261,1,1.22222222222222,0.111111111111111,1
"5028","2013-10-27","Sunderland","Newcastle","2","1","H","5","11","20","14",0.111111111111111,1.22222222222222,10.7777777777778,14,2,4.44444444444444,49773000,82531000,17,16,24.9,24.4,3.68,5.15,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,16,-1.66666666666667,-0.333333333333333,-1.11111111111111,1
"5029","2013-10-27","Swansea","WestHam","0","0","D","12","8","11","8",1.11111111111111,0.888888888888889,12.1111111111111,10.3333333333333,5.11111111111111,2.11111111111111,44103000,34877000,9,10,25.5,25.3,3.44,2.75,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,271,0.111111111111111,0,0.222222222222222,-1
"5030","2013-10-27","Tottenham","Hull","1","0","H","8","7","5","9",1.77777777777778,1.22222222222222,15.6666666666667,8.22222222222222,4.88888888888889,2.11111111111111,128251000,23405000,5,18,23.4,26.4,7.4,1.91,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,239,0.333333333333333,-0.222222222222222,0.555555555555556,-13
"5031","2013-11-02","Arsenal","Liverpool","2","0","H","20","17","9","8",2.2,2,13,13.2,5.4,5.4,139502000,103052000,4,7,23.8,23.8,8.09,7.91,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,285,1.1,0.9,0.2,-3
"5032","2013-11-02","Fulham","ManUnited","1","3","A","9","14","12","12",1,1.4,6.8,12.9,2.6,4.6,38701000,130054000,12,1,25.4,24.9,3.03,13.55,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,262,-0.3,0.2,-0.4,11
"5033","2013-11-02","Hull","Sunderland","1","0","H","7","7","10","21",1.1,0.4,8.4,10.5,2.3,2.2,24980000,47073000,18,17,26.4,24.9,1.91,3.68,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,146,-0.3,-1.4,0.7,1
"5034","2013-11-02","ManCity","Norwich","7","0","H","21","6","11","13",1.6,0.8,13.9,11.7,5.8,3.4,224101000,37351000,2,11,25.7,26.2,15.97,2.97,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,254,1,-0.7,0.8,-9
"5035","2013-11-02","Newcastle","Chelsea","2","0","H","12","16","16","6",1.1,2,14.2,15.8,4.4,5.1,80101000,240300000,16,3,24.4,23.8,5.15,10.93,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,400,-0.4,1,-0.9,13
"5036","2013-11-02","Stoke","Southampton","1","1","D","6","10","10","3",0.8,1.8,10.2,12.4,3.2,4.2,54001000,34651000,13,14,26.1,23.9,3.91,2.98,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,238,-0.4,0.7,-1,-1
"5037","2013-11-02","WestBrom","CrystalPalace","2","0","H","8","6","10","19",1,0.3,10.4,9.5,2.8,2.5,32852000,16655000,8,18,26.6,26.2,2.76,1.41,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,179,-0.2,-1.3,0.7,-10
"5038","2013-11-02","WestHam","AstonVilla","0","0","D","8","9","8","12",0.9,1,10.8,11.4,2.3,2.8,45225000,32183000,10,15,25.3,24,2.75,3.08,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,167,0,-0.3,-0.1,-5
"5039","2013-11-03","Cardiff","Swansea","1","0","H","8","12","13","11",0.9,1.1,9,11.9,2.3,5.1,28581000,49052000,18,9,24.6,25.5,2.13,3.44,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,-0.5,0.1,-0.2,9
"5040","2013-11-03","Everton","Tottenham","0","0","D","14","9","10","5",1.8,1.9,12.8,15.6,4.7,5,85950000,128251000,6,5,25.9,23.4,6.53,7.4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,283,0.4,0.4,-0.1,1
"5041","2013-11-09","AstonVilla","Cardiff","2","0","H","9","9","12","13",1,1.09090909090909,11.0909090909091,9,2.72727272727273,2.36363636363636,35602000,29251000,15,18,24,24.6,3.08,2.13,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,146,-0.272727272727273,-0.363636363636364,-0.0909090909090909,-3
"5042","2013-11-09","Chelsea","WestBrom","2","2","D","16","10","8","10",1.81818181818182,1.18181818181818,15.5454545454545,10.2727272727273,4.81818181818182,2.90909090909091,224100000,29702000,3,8,23.8,26.6,10.93,2.76,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,167,0.727272727272727,0,0.636363636363636,-5
"5043","2013-11-09","CrystalPalace","Everton","0","0","D","6","14","21","10",0.272727272727273,1.72727272727273,9.72727272727273,12.3636363636364,2.63636363636364,4.36363636363636,16205000,85950000,18,6,26.2,25.9,1.41,6.53,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,300,-1.36363636363636,0.363636363636364,-1.45454545454545,12
"5044","2013-11-09","Liverpool","Fulham","4","0","H","17","10","10","15",1.81818181818182,0.909090909090909,13.0909090909091,7.54545454545455,5.27272727272727,2.90909090909091,126451000,36991000,7,12,23.8,25.4,7.91,3.03,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,286,0.636363636363636,-0.454545454545455,0.909090909090909,-5
"5045","2013-11-09","Norwich","WestHam","3","1","H","6","8","20","8",0.727272727272727,0.909090909090909,11.2727272727273,11.3636363636364,3.18181818181818,2.45454545454545,37802000,36226000,11,10,26.2,25.3,2.97,2.75,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,151,-1.27272727272727,0,-0.181818181818182,1
"5046","2013-11-09","Southampton","Hull","4","1","H","11","8","4","10",1.72727272727273,1.27272727272727,12.1818181818182,9.90909090909091,4,2.27272727272727,34651000,24980000,14,18,23.9,26.4,2.98,1.91,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,324,0.636363636363636,-0.181818181818182,0.454545454545455,-4
"5047","2013-11-10","ManUnited","Arsenal","1","0","H","17","22","13","9",1.54545454545455,2.27272727272727,12.6363636363636,12.9090909090909,4.54545454545455,5.54545454545455,160203000,145801000,1,4,24.9,23.8,13.55,8.09,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,259,0.363636363636364,1.18181818181818,-0.727272727272727,-3
