"","season","stats_date","team","name","fifa_score"
"1883","20082009","14123","Sunderland","David Dowson","51"
"1884","20082009","14123","Sunderland","Martyn Waghorn","63"
"1885","20082009","14123","Middlesbrough","Brad Jones","73"
"1886","20082009","14123","Middlesbrough","David Wheater","77"
"1887","20082009","14123","Middlesbrough","Robert Huth","77"
"1888","20082009","14123","Middlesbrough","Emanuel Pogatetz","72"
"1889","20082009","14123","Middlesbrough","Andrew Taylor","69"
"1890","20082009","14123","Middlesbrough","Didier Digard","72"
"1891","20082009","14123","Middlesbrough","Gary O'Neil","74"
"1892","20082009","14123","Middlesbrough","Stewart Downing","81"
"1893","20082009","14123","Middlesbrough","Julio Arca","74"
"1894","20082009","14123","Middlesbrough","Afonso Alves","83"
"1895","20082009","14123","Middlesbrough","Tuncay","78"
"1896","20082009","14123","Middlesbrough","Mido","76"
"1897","20082009","14123","Middlesbrough","Jeremie Aliadiere","73"
"1898","20082009","14123","Middlesbrough","Ross Turnbull","70"
"1899","20082009","14123","Middlesbrough","Mohammed Shawky","65"
"1900","20082009","14123","Middlesbrough","Marvin Emnes","72"
"1901","20082009","14123","Middlesbrough","Chris Riggott","71"
"1902","20082009","14123","Middlesbrough","Adam Johnson","68"
"1903","20082009","14123","Middlesbrough","Jonathan Grounds","64"
"1904","20082009","14123","Middlesbrough","Graeme Owens","55"
"1905","20082009","14123","Middlesbrough","Nathan Porritt","57"
"1906","20082009","14123","Middlesbrough","Josh Walker","60"
"1907","20082009","14123","Middlesbrough","Rhys Williams","51"
"1908","20082009","14123","Middlesbrough","Jason Steele","47"
"1909","20082009","14123","Middlesbrough","Tom Craddock","55"
"1910","20082009","14123","Middlesbrough","Seb Hines","61"
"1911","20082009","14123","Middlesbrough","John Johnson","54"
"1912","20082009","14123","Middlesbrough","Matthew Bates","62"
"1913","20082009","14123","Middlesbrough","Justin Hoyte","71"
"1914","20082009","14123","Fulham","Mark Schwarzer","75"
"1915","20082009","14123","Fulham","John Paintsil","67"
"1916","20082009","14123","Fulham","Aaron Hughes","72"
"1917","20082009","14123","Fulham","Brede Paulsen Hangeland","79"
"1918","20082009","14123","Fulham","Paul Konchesky","72"
"1919","20082009","14123","Fulham","Zoltan Gera","75"
"1920","20082009","14123","Fulham","Jimmy Bullard","78"
"1921","20082009","14123","Fulham","Dickson Etuhu","72"
"1922","20082009","14123","Fulham","Danny Murphy","74"
"1923","20082009","14123","Fulham","Simon Davies","75"
"1924","20082009","14123","Fulham","Andrew Johnson","80"
"1925","20082009","14123","Fulham","Erik Nevland","72"
"1926","20082009","14123","Fulham","Fredrik Stoor","68"
"1927","20082009","14123","Fulham","Bobby Zamora","73"
"1928","20082009","14123","Fulham","Antti Niemi","75"
"1929","20082009","14123","Fulham","Leon Andreasen","75"
"1930","20082009","14123","Fulham","Chris Smalling","60"
"1931","20082009","14123","Fulham","Pascal Zuberbuhler","71"
"1932","20082009","14123","Fulham","Julian Gray","65"
"1933","20082009","14123","Fulham","Seol Ki-Hyeon","71"
"1934","20082009","14123","Fulham","Chris Baird","68"
"1935","20082009","14123","Fulham","Toni Kallio","67"
"1936","20082009","14123","Fulham","Diomansy Kamara","72"
"1937","20082009","14123","Fulham","Gabriel Zakuani","55"
"1938","20082009","14123","Fulham","Clint Dempsey","73"
"1939","20082009","14123","Fulham","Wayne Brown","57"
"1940","20082009","14123","Fulham","Adam Watts","56"
"1941","20082009","14123","Fulham","Andranik","68"
"1942","20082009","14123","Fulham","Robert Milsom","51"
"1943","20082009","14123","Fulham","Adrian Leijer","59"
"1944","20082009","14123","Fulham","David Stockdale","55"
"1945","20082009","14123","Bolton","Jussi Jaaskelainen","78"
"1946","20082009","14123","Bolton","Gretar Rafn Steinsson","75"
"1947","20082009","14123","Bolton","Gary Cahill","75"
"1948","20082009","14123","Bolton","Andy O'Brien","71"
"1949","20082009","14123","Bolton","Jlloyd Samuel","69"
"1950","20082009","14123","Bolton","Johan Elmander","78"
"1951","20082009","14123","Bolton","Kevin Nolan","79"
"1952","20082009","14123","Bolton","Fabrice Muamba","76"
"1953","20082009","14123","Bolton","Gavin McCann","72"
"1954","20082009","14123","Bolton","Matthew Taylor","74"
"1955","20082009","14123","Bolton","Kevin Davies","75"
"1956","20082009","14123","Bolton","Rahamat Riga Mustapha","75"
"1957","20082009","14123","Bolton","Euzebiusz Smolarek","76"
"1958","20082009","14123","Bolton","Joseph O'Brien","70"
"1959","20082009","14123","Bolton","Dan Shittu","72"
"1960","20082009","14123","Bolton","Ali Al-Habsi","67"
"1961","20082009","14123","Bolton","Temitope Obadeyi","67"
"1962","20082009","14123","Bolton","Ricardo Gardner","70"
"1963","20082009","14123","Bolton","Ian Walker","65"
"1964","20082009","14123","Bolton","Heidar Helguson","71"
"1965","20082009","14123","Bolton","Nicky Hunt","72"
"1966","20082009","14123","Bolton","Tamir Cohen","69"
"1967","20082009","14123","Bolton","Ricardo Vaz Te","70"
"1968","20082009","14123","Bolton","Jaroslaw Fojut","64"
"1969","20082009","14123","Bolton","James Sinclair","59"
"1970","20082009","14123","Bolton","Zoltan Harsanyi","55"
"1971","20082009","14123","Bolton","Robert Sissons","52"
"1972","20082009","14123","Bolton","Nathan Woolfe","52"
"1973","20082009","14123","Bolton","Adam Bogdan","50"
"1974","20082009","14123","Wigan","Chris Kirkland","77"
"1975","20082009","14123","Wigan","Mario Melchiot","75"
"1976","20082009","14123","Wigan","Emmerson Boyce","67"
"1977","20082009","14123","Wigan","Paul Scharner","74"
"1978","20082009","14123","Wigan","Maynor Figueroa","69"
"1979","20082009","14123","Wigan","Luis Antonio Valencia","78"
"1980","20082009","14123","Wigan","Jason Koumas","75"
"1981","20082009","14123","Wigan","Michael Brown","73"
"1982","20082009","14123","Wigan","Kevin Kilbane","72"
"1983","20082009","14123","Wigan","Emile Heskey","77"
"1984","20082009","14123","Wigan","Olivier Kapo","74"
"1985","20082009","14123","Wigan","Lee Cattermole","69"
"1986","20082009","14123","Wigan","Titus Bramble","73"
"1987","20082009","14123","Wigan","Daniel de Ridder","68"
"1988","20082009","14123","Wigan","Mike Pollitt","69"
"1989","20082009","14123","Wigan","Amr Zaki","71"
"1990","20082009","14123","Wigan","Thomas Kupisz","50"
"1991","20082009","14123","Wigan","Erik Edman","74"
"1992","20082009","14123","Wigan","Henri Camara","74"
"1993","20082009","14123","Wigan","Wilson Palacios","75"
"1994","20082009","14123","Wigan","Tomasz Cywka","56"
"1995","20082009","14123","Wigan","Lewis Montrose","50"
"1996","20082009","14123","Wigan","Ryan Taylor","72"
"1997","20082009","14123","Hull","Boaz Myhill","73"
"1998","20082009","14123","Hull","Sam Ricketts","69"
"1999","20082009","14123","Hull","Michael Turner","69"
"2000","20082009","14123","Hull","Anthony Gardner","70"
"2001","20082009","14123","Hull","Andrew Dawson","67"
"2002","20082009","14123","Hull","Dean Marney","65"
"2003","20082009","14123","Hull","Ian Ashbee","67"
"2004","20082009","14123","Hull","Richard Garcia","65"
"2005","20082009","14123","Hull","Geovanni","75"
"2006","20082009","14123","Hull","Marlon King","74"
"2007","20082009","14123","Hull","Caleb Folan","66"
"2008","20082009","14123","Hull","Wayne Brown","68"
"2009","20082009","14123","Hull","Peter Halmosi","73"
"2010","20082009","14123","Hull","Bernard Mendy","72"
"2011","20082009","14123","Hull","Craig Fagan","66"
"2012","20082009","14123","Hull","Matt Duke","60"
"2013","20082009","14123","Hull","Joe Lamplough","41"
"2014","20082009","14123","Hull","Ryan Kendall","41"
"2015","20082009","14123","Hull","Nick Barmby","67"
"2016","20082009","14123","Hull","Nick McNamara","42"
"2017","20082009","14123","Hull","Bryan Hughes","70"
"2018","20082009","14123","Hull","George Boateng","74"
"2019","20082009","14123","Hull","Dean Windass","66"
"2020","20082009","14123","Hull","Tony Warner","63"
"2021","20082009","14123","Hull","Daniel Cousin","76"
"2022","20082009","14123","Hull","Paul McShane","70"
"2023","20082009","14123","Hull","Ryan France","54"
"2024","20082009","14123","Hull","Nathan Doyle","58"
"2025","20082009","14123","Hull","Kamil Zayatte","69"
"2026","20082009","14123","Hull","Matthew Plummer","50"
"2027","20082009","14123","Hull","Will Atkinson","44"
"2028","20082009","14123","Hull","James Bennett","44"
"2029","20082009","14123","Hull","Liam Cooper","42"
"2030","20082009","14123","Hull","Jamie Devitt","44"
"2031","20082009","14123","Hull","Bill Law","41"
"2032","20082009","14123","West Brom","Scott Carson","77"
"2033","20082009","14123","West Brom","Gianni Zuiverloon","70"
"2034","20082009","14123","West Brom","Leon Barnett","66"
"2035","20082009","14123","West Brom","Abdoulaye Meite","74"
"2036","20082009","14123","West Brom","Paul Robinson","69"
"2037","20082009","14123","West Brom","Borja Valero","74"
"2038","20082009","14123","West Brom","Robert Koren","73"
"2039","20082009","14123","West Brom","Jonathan Greening","69"
"2040","20082009","14123","West Brom","Kim Do Heon","70"
"2041","20082009","14123","West Brom","James Morrison","68"
"2042","20082009","14123","West Brom","Ishmael Miller","68"
"2043","20082009","14123","West Brom","Sherjill MacDonald","63"
"2044","20082009","14123","West Brom","Dean Kiely","71"
"2045","20082009","14123","West Brom","Marek Cech","73"
"2046","20082009","14123","West Brom","Chris Brunt","70"
"2047","20082009","14123","West Brom","Carl Hoefkens","70"
"2048","20082009","14123","West Brom","Jack Compton","56"
"2049","20082009","14123","West Brom","Pedro Pele","69"
"2050","20082009","14123","West Brom","Jonas Olsson","68"
"2051","20082009","14123","West Brom","Neil Clement","70"
"2052","20082009","14123","West Brom","Filipe Teixeira","71"
"2053","20082009","14123","West Brom","Craig Beattie","67"
"2054","20082009","14123","West Brom","Bartosz Slusarski","63"
"2055","20082009","14123","West Brom","Shelton Martis","62"
"2056","20082009","14123","West Brom","Luke Moore","73"
"2057","20082009","14123","West Brom","Graham Dorrans","46"
"2058","20082009","14123","West Brom","Roman Bednar","70"
"2059","20082009","14123","West Brom","Ryan Donk","70"
"2060","20082009","14123","Stoke","Thomas Sorensen","73"
"2061","20082009","14123","Stoke","Andy Griffin","67"
"2062","20082009","14123","Stoke","Leon Cort","70"
"2063","20082009","14123","Stoke","Danny Higginbotham","72"
"2064","20082009","14123","Stoke","Carl Dickinson","61"
"2065","20082009","14123","Stoke","Liam Lawrence","72"
"2066","20082009","14123","Stoke","Seyi George Olofinjana","67"
"2067","20082009","14123","Stoke","Rory Delap","69"
"2068","20082009","14123","Stoke","Amdy Faye","66"
"2069","20082009","14123","Stoke","Ricardo Fuller","74"
"2070","20082009","14123","Stoke","Dave Kitson","76"
"2071","20082009","14123","Stoke","Richard Cresswell","69"
"2072","20082009","14123","Stoke","Abdoulaye Faye","74"
"2073","20082009","14123","Stoke","Glenn Whelan","68"
"2074","20082009","14123","Stoke","Steve Simonsen","71"
"2075","20082009","14123","Stoke","Mamady Sidibe","67"
"2076","20082009","14123","Stoke","Tom Thorley","52"
"2077","20082009","14123","Stoke","Danzelle St. Luis-Hamilton","59"
"2078","20082009","14123","Stoke","Dominic Matteo","65"
"2079","20082009","14123","Stoke","Jimmy Phillips","57"
"2080","20082009","14123","Stoke","Salif Diao","65"
"2081","20082009","14123","Stoke","Ibrahima Sonko","66"
"2082","20082009","14123","Stoke","Vincent Pericard","66"
"2083","20082009","14123","Stoke","Danny Pugh","67"
"2084","20082009","14123","Stoke","Anthony Pulis","56"
"2085","20082009","14123","Stoke","Lewis Buxton","60"
"2086","20082009","14123","Stoke","Andy Wilkinson","53"
"2087","20082009","14123","Stoke","Tom Soares","68"
"2088","20082009","14123","Stoke","Andrew Davies","68"
"2089","20082009","14123","Stoke","Ryan Shawcross","71"
"2090","20082009","14123","Stoke","Ryan Shotton","51"
"2091","20082009","14123","Stoke","Ritchie De Laet","46"
"2092","20082009","14123","Stoke","Demar Phillips","50"
"2093","20082009","14123","Stoke","Nathaniel Wedderburn","54"
"2094","20082009","14123","Stoke","Marc Grocott","59"
"958","20072008","13750","Man United","Edwin van der Sar","84"
"959","20072008","13750","Man United","Gary Neville","80"
"960","20072008","13750","Man United","Rio Ferdinand","87"
"961","20072008","13750","Man United","Nemanja Vidic","85"
"962","20072008","13750","Man United","Patrice Evra","78"
"963","20072008","13750","Man United","Cristiano Ronaldo","91"
"964","20072008","13750","Man United","Paul Scholes","84"
"965","20072008","13750","Man United","Michael Carrick","83"
"966","20072008","13750","Man United","Ryan Giggs","86"
"967","20072008","13750","Man United","Wayne Rooney","90"
"968","20072008","13750","Man United","Carlos Tevez","87"
"969","20072008","13750","Man United","Anderson","82"
"970","20072008","13750","Man United","Owen Hargreaves","80"
"971","20072008","13750","Man United","Wes Brown","79"
"972","20072008","13750","Man United","Nani","82"
"973","20072008","13750","Man United","Ben Foster","77"
"974","20072008","13750","Man United","Tomasz Kuszczak","74"
"975","20072008","13750","Man United","Darren Fletcher","74"
"976","20072008","13750","Man United","Ole Gunnar Solskjar","75"
"977","20072008","13750","Man United","Louis Saha","81"
"978","20072008","13750","Man United","John O'Shea","76"
"979","20072008","13750","Man United","Pique","73"
"980","20072008","13750","Man United","Chris Eagles","68"
"981","20072008","13750","Man United","Ji Sung Park","76"
"982","20072008","13750","Man United","Mikael Silvestre","76"
"983","20072008","13750","Chelsea","Petr Cech","89"
"984","20072008","13750","Chelsea","Belletti","79"
"985","20072008","13750","Chelsea","John Terry","90"
"986","20072008","13750","Chelsea","Ricardo Carvalho","86"
"987","20072008","13750","Chelsea","Ashley Cole","78"
"988","20072008","13750","Chelsea","Shaun Wright-Phillips","80"
"989","20072008","13750","Chelsea","Michael Essien","88"
"990","20072008","13750","Chelsea","John Obi Mikel","82"
"991","20072008","13750","Chelsea","Frank Lampard","85"
"992","20072008","13750","Chelsea","Florent Malouda","87"
"993","20072008","13750","Chelsea","Didier Drogba","87"
"994","20072008","13750","Chelsea","Claudio Pizarro","78"
"995","20072008","13750","Chelsea","Joe Cole","85"
"996","20072008","13750","Chelsea","Michael Ballack","84"
"997","20072008","13750","Chelsea","Alex","86"
"998","20072008","13750","Chelsea","Carlo Cudicini","76"
"999","20072008","13750","Chelsea","Claude Makelele","74"
"1000","20072008","13750","Chelsea","Paulo Ferreira","76"
"1001","20072008","13750","Chelsea","Steve Sidwell","77"
"1002","20072008","13750","Chelsea","Lassana Diarra","73"
"1003","20072008","13750","Chelsea","Glen Johnson","74"
"1004","20072008","13750","Chelsea","Tal Ben Haim","79"
"1005","20072008","13750","Chelsea","Andriy Shevchenko","81"
"1006","20072008","13750","Chelsea","Salomon Kalou","77"
"1007","20072008","13750","Chelsea","Wayne Bridge","76"
"1008","20072008","13750","Liverpool","Jose Reina","84"
"1009","20072008","13750","Liverpool","Steve Finnan","79"
"1010","20072008","13750","Liverpool","Jamie Carragher","87"
"1011","20072008","13750","Liverpool","Daniel Agger","82"
"1012","20072008","13750","Liverpool","John Arne Riise","82"
"1013","20072008","13750","Liverpool","Jermaine Pennant","81"
"1014","20072008","13750","Liverpool","Steven Gerrard","88"
"1015","20072008","13750","Liverpool","Xabi Alonso","84"
"1016","20072008","13750","Liverpool","Ryan Babel","81"
"1017","20072008","13750","Liverpool","Fernando Torres","86"
"1018","20072008","13750","Liverpool","Dirk Kuyt","84"
"1019","20072008","13750","Liverpool","Yossi Benayoun","80"
"1020","20072008","13750","Liverpool","Arbeloa","74"
"1021","20072008","13750","Liverpool","Andrej Voronin","80"
"1022","20072008","13750","Liverpool","Charles Itandje","78"
"1023","20072008","13750","Liverpool","Javier Mascherano","79"
"1024","20072008","13750","Liverpool","Nabil El Zhar","61"
"1025","20072008","13750","Liverpool","Harry Kewell","76"
